2026-01-07 12:52:03 | INFO | root | Purifying autoattack on seediv with eegnet
2026-01-07 14:34:23 | INFO | root | End purification for resolution 128*128, loss=0.012143739499151707, iterations=256
2026-01-07 14:34:24 | INFO | root | End purification for resolution 256*256, loss=0.018837451934814453, iterations=256
2026-01-07 14:34:27 | INFO | root | End purification for resolution 512*512, loss=0.053577858954668045, iterations=512
2026-01-07 14:34:31 | INFO | root | End purification for resolution 1024*1024, loss=0.07055996358394623, iterations=1024
2026-01-07 14:34:31 | INFO | root | Training time: 8.987128734588623, loss: 0.07055996358394623, params_num: 51838
2026-01-07 14:34:33 | INFO | root | Purified data 70, shape: torch.Size([1, 62, 1000]), mse:0.08637066185474396, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:34:33 | INFO | root | 
2026-01-07 14:34:33 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:34:34 | INFO | root | End purification for resolution 128*128, loss=0.015371125191450119, iterations=256
2026-01-07 14:34:35 | INFO | root | End purification for resolution 256*256, loss=0.02333086170256138, iterations=256
2026-01-07 14:34:38 | INFO | root | End purification for resolution 512*512, loss=0.04986931383609772, iterations=512
2026-01-07 14:34:42 | INFO | root | End purification for resolution 1024*1024, loss=0.061799485236406326, iterations=1024
2026-01-07 14:34:42 | INFO | root | Training time: 8.952979803085327, loss: 0.061799485236406326, params_num: 51838
2026-01-07 14:34:43 | INFO | root | Purified data 71, shape: torch.Size([1, 62, 1000]), mse:0.07574937492609024, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:34:43 | INFO | root | 
2026-01-07 14:34:45 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:34:48 | INFO | root | End purification for resolution 128*128, loss=0.0152462562546134, iterations=256
2026-01-07 14:34:49 | INFO | root | End purification for resolution 256*256, loss=0.024095797911286354, iterations=256
2026-01-07 14:34:51 | INFO | root | End purification for resolution 512*512, loss=0.0614764504134655, iterations=512
2026-01-07 14:34:56 | INFO | root | End purification for resolution 1024*1024, loss=0.0789179876446724, iterations=1024
2026-01-07 14:34:56 | INFO | root | Training time: 9.157175779342651, loss: 0.0789179876446724, params_num: 51838
2026-01-07 14:34:56 | INFO | root | Purified data 72, shape: torch.Size([1, 62, 1000]), mse:0.09659730643033981, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:34:56 | INFO | root | 
2026-01-07 14:34:56 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:34:57 | INFO | root | End purification for resolution 128*128, loss=0.014222566038370132, iterations=256
2026-01-07 14:34:58 | INFO | root | End purification for resolution 256*256, loss=0.025275589898228645, iterations=256
2026-01-07 14:35:00 | INFO | root | End purification for resolution 512*512, loss=0.061569154262542725, iterations=512
2026-01-07 14:35:05 | INFO | root | End purification for resolution 1024*1024, loss=0.0775558277964592, iterations=1024
2026-01-07 14:35:05 | INFO | root | Training time: 8.97116994857788, loss: 0.0775558277964592, params_num: 51838
2026-01-07 14:35:08 | INFO | root | Purified data 73, shape: torch.Size([1, 62, 1000]), mse:0.09387679398059845, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:35:08 | INFO | root | 
2026-01-07 14:35:08 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:35:10 | INFO | root | End purification for resolution 128*128, loss=0.01328284852206707, iterations=256
2026-01-07 14:35:11 | INFO | root | End purification for resolution 256*256, loss=0.02847938798367977, iterations=256
2026-01-07 14:35:13 | INFO | root | End purification for resolution 512*512, loss=0.08284854143857956, iterations=512
2026-01-07 14:35:17 | INFO | root | End purification for resolution 1024*1024, loss=0.10624613612890244, iterations=1024
2026-01-07 14:35:17 | INFO | root | Training time: 8.477947473526001, loss: 0.10624613612890244, params_num: 51838
2026-01-07 14:35:18 | INFO | root | Purified data 74, shape: torch.Size([1, 62, 1000]), mse:0.12986093759536743, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:35:18 | INFO | root | 
2026-01-07 14:35:18 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:35:19 | INFO | root | End purification for resolution 128*128, loss=0.010083106346428394, iterations=256
2026-01-07 14:35:20 | INFO | root | End purification for resolution 256*256, loss=0.022296419367194176, iterations=256
2026-01-07 14:35:22 | INFO | root | End purification for resolution 512*512, loss=0.06614535301923752, iterations=512
2026-01-07 14:35:27 | INFO | root | End purification for resolution 1024*1024, loss=0.08609900623559952, iterations=1024
2026-01-07 14:35:27 | INFO | root | Training time: 9.234564304351807, loss: 0.08609900623559952, params_num: 51838
2026-01-07 14:35:28 | INFO | root | Purified data 75, shape: torch.Size([1, 62, 1000]), mse:0.10544666647911072, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:35:28 | INFO | root | 
2026-01-07 14:35:30 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:35:32 | INFO | root | End purification for resolution 128*128, loss=0.011618416756391525, iterations=256
2026-01-07 14:35:33 | INFO | root | End purification for resolution 256*256, loss=0.023457378149032593, iterations=256
2026-01-07 14:35:37 | INFO | root | End purification for resolution 512*512, loss=0.06784401088953018, iterations=512
2026-01-07 14:35:42 | INFO | root | End purification for resolution 1024*1024, loss=0.08225692063570023, iterations=1024
2026-01-07 14:35:42 | INFO | root | Training time: 10.737758159637451, loss: 0.08225692063570023, params_num: 51838
2026-01-07 14:35:42 | INFO | root | Purified data 76, shape: torch.Size([1, 62, 1000]), mse:0.1010611429810524, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:35:42 | INFO | root | 
2026-01-07 14:35:42 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:35:43 | INFO | root | End purification for resolution 128*128, loss=0.013512271456420422, iterations=256
2026-01-07 14:35:44 | INFO | root | End purification for resolution 256*256, loss=0.025230849161744118, iterations=256
2026-01-07 14:35:46 | INFO | root | End purification for resolution 512*512, loss=0.06645049899816513, iterations=512
2026-01-07 14:35:51 | INFO | root | End purification for resolution 1024*1024, loss=0.0833425372838974, iterations=1024
2026-01-07 14:35:51 | INFO | root | Training time: 8.77806544303894, loss: 0.0833425372838974, params_num: 51838
2026-01-07 14:35:53 | INFO | root | Purified data 77, shape: torch.Size([1, 62, 1000]), mse:0.1033630222082138, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:35:53 | INFO | root | 
2026-01-07 14:35:56 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:35:57 | INFO | root | End purification for resolution 128*128, loss=0.01612929068505764, iterations=256
2026-01-07 14:35:58 | INFO | root | End purification for resolution 256*256, loss=0.021815167739987373, iterations=256
2026-01-07 14:36:01 | INFO | root | End purification for resolution 512*512, loss=0.04579368606209755, iterations=512
2026-01-07 14:36:05 | INFO | root | End purification for resolution 1024*1024, loss=0.056772757321596146, iterations=1024
2026-01-07 14:36:05 | INFO | root | Training time: 9.10554051399231, loss: 0.056772757321596146, params_num: 51838
2026-01-07 14:36:06 | INFO | root | Purified data 78, shape: torch.Size([1, 62, 1000]), mse:0.06907664984464645, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:36:06 | INFO | root | 
2026-01-07 14:36:07 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:36:09 | INFO | root | End purification for resolution 128*128, loss=0.01366954855620861, iterations=256
2026-01-07 14:36:12 | INFO | root | End purification for resolution 256*256, loss=0.023534029722213745, iterations=256
2026-01-07 14:36:14 | INFO | root | End purification for resolution 512*512, loss=0.051598772406578064, iterations=512
2026-01-07 14:36:19 | INFO | root | End purification for resolution 1024*1024, loss=0.06319789588451385, iterations=1024
2026-01-07 14:36:19 | INFO | root | Training time: 10.827003002166748, loss: 0.06319789588451385, params_num: 51838
2026-01-07 14:36:19 | INFO | root | Purified data 79, shape: torch.Size([1, 62, 1000]), mse:0.07576774805784225, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:36:19 | INFO | root | 
2026-01-07 14:36:20 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:36:22 | INFO | root | End purification for resolution 128*128, loss=0.01474773045629263, iterations=256
2026-01-07 14:36:23 | INFO | root | End purification for resolution 256*256, loss=0.032118190079927444, iterations=256
2026-01-07 14:36:26 | INFO | root | End purification for resolution 512*512, loss=0.09898972511291504, iterations=512
2026-01-07 14:36:30 | INFO | root | End purification for resolution 1024*1024, loss=0.12422997504472733, iterations=1024
2026-01-07 14:36:30 | INFO | root | Training time: 9.73845887184143, loss: 0.12422997504472733, params_num: 51838
2026-01-07 14:36:32 | INFO | root | Purified data 80, shape: torch.Size([1, 62, 1000]), mse:0.1516045182943344, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:36:32 | INFO | root | 
2026-01-07 14:36:33 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:36:34 | INFO | root | End purification for resolution 128*128, loss=0.012477262876927853, iterations=256
2026-01-07 14:36:35 | INFO | root | End purification for resolution 256*256, loss=0.017198897898197174, iterations=256
2026-01-07 14:36:38 | INFO | root | End purification for resolution 512*512, loss=0.04498504102230072, iterations=512
2026-01-07 14:36:43 | INFO | root | End purification for resolution 1024*1024, loss=0.05960916727781296, iterations=1024
2026-01-07 14:36:43 | INFO | root | Training time: 9.492059230804443, loss: 0.05960916727781296, params_num: 51838
2026-01-07 14:36:43 | INFO | root | Purified data 81, shape: torch.Size([1, 62, 1000]), mse:0.07207687199115753, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:36:43 | INFO | root | 
2026-01-07 14:36:44 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:36:46 | INFO | root | End purification for resolution 128*128, loss=0.015360255725681782, iterations=256
2026-01-07 14:36:47 | INFO | root | End purification for resolution 256*256, loss=0.025846023112535477, iterations=256
2026-01-07 14:36:49 | INFO | root | End purification for resolution 512*512, loss=0.07786452025175095, iterations=512
2026-01-07 14:36:54 | INFO | root | End purification for resolution 1024*1024, loss=0.1014331579208374, iterations=1024
2026-01-07 14:36:54 | INFO | root | Training time: 8.922385215759277, loss: 0.1014331579208374, params_num: 51838
2026-01-07 14:36:55 | INFO | root | Purified data 82, shape: torch.Size([1, 62, 1000]), mse:0.1247665211558342, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:36:55 | INFO | root | 
2026-01-07 14:36:56 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:36:57 | INFO | root | End purification for resolution 128*128, loss=0.013814345933496952, iterations=256
2026-01-07 14:36:58 | INFO | root | End purification for resolution 256*256, loss=0.024341734126210213, iterations=256
2026-01-07 14:37:01 | INFO | root | End purification for resolution 512*512, loss=0.07252469658851624, iterations=512
2026-01-07 14:37:05 | INFO | root | End purification for resolution 1024*1024, loss=0.09127897024154663, iterations=1024
2026-01-07 14:37:05 | INFO | root | Training time: 8.915810823440552, loss: 0.09127897024154663, params_num: 51838
2026-01-07 14:37:07 | INFO | root | Purified data 83, shape: torch.Size([1, 62, 1000]), mse:0.11081196367740631, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:37:07 | INFO | root | 
2026-01-07 14:37:09 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:37:11 | INFO | root | End purification for resolution 128*128, loss=0.011558065190911293, iterations=256
2026-01-07 14:37:12 | INFO | root | End purification for resolution 256*256, loss=0.016366926953196526, iterations=256
2026-01-07 14:37:15 | INFO | root | End purification for resolution 512*512, loss=0.03608251363039017, iterations=512
2026-01-07 14:37:19 | INFO | root | End purification for resolution 1024*1024, loss=0.04478985443711281, iterations=1024
2026-01-07 14:37:19 | INFO | root | Training time: 10.130779027938843, loss: 0.04478985443711281, params_num: 51838
2026-01-07 14:37:20 | INFO | root | Purified data 84, shape: torch.Size([1, 62, 1000]), mse:0.05353516340255737, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:37:20 | INFO | root | 
2026-01-07 14:37:20 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:37:21 | INFO | root | End purification for resolution 128*128, loss=0.016537247225642204, iterations=256
2026-01-07 14:37:22 | INFO | root | End purification for resolution 256*256, loss=0.032598767429590225, iterations=256
2026-01-07 14:37:25 | INFO | root | End purification for resolution 512*512, loss=0.0856865867972374, iterations=512
2026-01-07 14:37:29 | INFO | root | End purification for resolution 1024*1024, loss=0.10719126462936401, iterations=1024
2026-01-07 14:37:29 | INFO | root | Training time: 9.259345293045044, loss: 0.10719126462936401, params_num: 51838
2026-01-07 14:37:29 | INFO | root | Purified data 85, shape: torch.Size([1, 62, 1000]), mse:0.13205750286579132, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:37:29 | INFO | root | 
2026-01-07 14:37:32 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:37:34 | INFO | root | End purification for resolution 128*128, loss=0.01254501473158598, iterations=256
2026-01-07 14:37:35 | INFO | root | End purification for resolution 256*256, loss=0.023180488497018814, iterations=256
2026-01-07 14:37:38 | INFO | root | End purification for resolution 512*512, loss=0.07193586230278015, iterations=512
2026-01-07 14:37:43 | INFO | root | End purification for resolution 1024*1024, loss=0.09360581636428833, iterations=1024
2026-01-07 14:37:43 | INFO | root | Training time: 9.970503568649292, loss: 0.09360581636428833, params_num: 51838
2026-01-07 14:37:43 | INFO | root | Purified data 86, shape: torch.Size([1, 62, 1000]), mse:0.11198905855417252, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:37:43 | INFO | root | 
2026-01-07 14:37:43 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:37:44 | INFO | root | End purification for resolution 128*128, loss=0.015815982595086098, iterations=256
2026-01-07 14:37:45 | INFO | root | End purification for resolution 256*256, loss=0.031362131237983704, iterations=256
2026-01-07 14:37:48 | INFO | root | End purification for resolution 512*512, loss=0.0996190533041954, iterations=512
2026-01-07 14:37:53 | INFO | root | End purification for resolution 1024*1024, loss=0.12419554591178894, iterations=1024
2026-01-07 14:37:53 | INFO | root | Training time: 9.65560507774353, loss: 0.12419554591178894, params_num: 51838
2026-01-07 14:37:56 | INFO | root | Purified data 87, shape: torch.Size([1, 62, 1000]), mse:0.15403908491134644, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:37:56 | INFO | root | 
2026-01-07 14:37:58 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:37:59 | INFO | root | End purification for resolution 128*128, loss=0.012559479102492332, iterations=256
2026-01-07 14:38:00 | INFO | root | End purification for resolution 256*256, loss=0.013852774165570736, iterations=256
2026-01-07 14:38:02 | INFO | root | End purification for resolution 512*512, loss=0.03213764727115631, iterations=512
2026-01-07 14:38:07 | INFO | root | End purification for resolution 1024*1024, loss=0.04313055798411369, iterations=1024
2026-01-07 14:38:07 | INFO | root | Training time: 8.785897016525269, loss: 0.04313055798411369, params_num: 51838
2026-01-07 14:38:07 | INFO | root | Purified data 88, shape: torch.Size([1, 62, 1000]), mse:0.05171092599630356, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:38:07 | INFO | root | 
2026-01-07 14:38:07 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:38:09 | INFO | root | End purification for resolution 128*128, loss=0.010851914063096046, iterations=256
2026-01-07 14:38:10 | INFO | root | End purification for resolution 256*256, loss=0.013623072765767574, iterations=256
2026-01-07 14:38:12 | INFO | root | End purification for resolution 512*512, loss=0.03443273901939392, iterations=512
2026-01-07 14:38:17 | INFO | root | End purification for resolution 1024*1024, loss=0.044668279588222504, iterations=1024
2026-01-07 14:38:17 | INFO | root | Training time: 9.390238523483276, loss: 0.044668279588222504, params_num: 51838
2026-01-07 14:38:18 | INFO | root | Purified data 89, shape: torch.Size([1, 62, 1000]), mse:0.054129693657159805, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:38:18 | INFO | root | 
2026-01-07 14:38:20 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:38:21 | INFO | root | End purification for resolution 128*128, loss=0.010601919144392014, iterations=256
2026-01-07 14:38:22 | INFO | root | End purification for resolution 256*256, loss=0.01576823927462101, iterations=256
2026-01-07 14:38:25 | INFO | root | End purification for resolution 512*512, loss=0.03618042171001434, iterations=512
2026-01-07 14:38:30 | INFO | root | End purification for resolution 1024*1024, loss=0.046258267015218735, iterations=1024
2026-01-07 14:38:30 | INFO | root | Training time: 9.584391355514526, loss: 0.046258267015218735, params_num: 51838
2026-01-07 14:38:31 | INFO | root | Purified data 90, shape: torch.Size([1, 62, 1000]), mse:0.05447899550199509, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:38:31 | INFO | root | 
2026-01-07 14:38:33 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:38:34 | INFO | root | End purification for resolution 128*128, loss=0.013958663679659367, iterations=256
2026-01-07 14:38:35 | INFO | root | End purification for resolution 256*256, loss=0.024043956771492958, iterations=256
2026-01-07 14:38:37 | INFO | root | End purification for resolution 512*512, loss=0.05114869773387909, iterations=512
2026-01-07 14:38:42 | INFO | root | End purification for resolution 1024*1024, loss=0.06267495453357697, iterations=1024
2026-01-07 14:38:42 | INFO | root | Training time: 9.130660772323608, loss: 0.06267495453357697, params_num: 51838
2026-01-07 14:38:43 | INFO | root | Purified data 91, shape: torch.Size([1, 62, 1000]), mse:0.07554631680250168, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:38:43 | INFO | root | 
2026-01-07 14:38:44 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:38:46 | INFO | root | End purification for resolution 128*128, loss=0.010844577103853226, iterations=256
2026-01-07 14:38:47 | INFO | root | End purification for resolution 256*256, loss=0.019784629344940186, iterations=256
2026-01-07 14:38:49 | INFO | root | End purification for resolution 512*512, loss=0.07619265466928482, iterations=512
2026-01-07 14:38:55 | INFO | root | End purification for resolution 1024*1024, loss=0.1058797612786293, iterations=1024
2026-01-07 14:38:55 | INFO | root | Training time: 10.60817003250122, loss: 0.1058797612786293, params_num: 51838
2026-01-07 14:38:56 | INFO | root | Purified data 92, shape: torch.Size([1, 62, 1000]), mse:0.13162079453468323, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:38:56 | INFO | root | 
2026-01-07 14:38:58 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:39:00 | INFO | root | End purification for resolution 128*128, loss=0.01111079566180706, iterations=256
2026-01-07 14:39:01 | INFO | root | End purification for resolution 256*256, loss=0.020110616460442543, iterations=256
2026-01-07 14:39:03 | INFO | root | End purification for resolution 512*512, loss=0.058177947998046875, iterations=512
2026-01-07 14:39:08 | INFO | root | End purification for resolution 1024*1024, loss=0.07401580363512039, iterations=1024
2026-01-07 14:39:08 | INFO | root | Training time: 9.071410417556763, loss: 0.07401580363512039, params_num: 51838
2026-01-07 14:39:08 | INFO | root | Purified data 93, shape: torch.Size([1, 62, 1000]), mse:0.08995562791824341, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:39:08 | INFO | root | 
2026-01-07 14:39:08 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:39:09 | INFO | root | End purification for resolution 128*128, loss=0.013772149570286274, iterations=256
2026-01-07 14:39:11 | INFO | root | End purification for resolution 256*256, loss=0.029179343953728676, iterations=256
2026-01-07 14:39:13 | INFO | root | End purification for resolution 512*512, loss=0.08064884692430496, iterations=512
2026-01-07 14:39:18 | INFO | root | End purification for resolution 1024*1024, loss=0.10059645026922226, iterations=1024
2026-01-07 14:39:18 | INFO | root | Training time: 9.491600513458252, loss: 0.10059645026922226, params_num: 51838
2026-01-07 14:39:20 | INFO | root | Purified data 94, shape: torch.Size([1, 62, 1000]), mse:0.12371307611465454, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:39:20 | INFO | root | 
2026-01-07 14:39:21 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:39:22 | INFO | root | End purification for resolution 128*128, loss=0.016087999567389488, iterations=256
2026-01-07 14:39:23 | INFO | root | End purification for resolution 256*256, loss=0.0338507816195488, iterations=256
2026-01-07 14:39:26 | INFO | root | End purification for resolution 512*512, loss=0.09497487545013428, iterations=512
2026-01-07 14:39:31 | INFO | root | End purification for resolution 1024*1024, loss=0.1180061623454094, iterations=1024
2026-01-07 14:39:31 | INFO | root | Training time: 9.135900020599365, loss: 0.1180061623454094, params_num: 51838
2026-01-07 14:39:31 | INFO | root | Purified data 95, shape: torch.Size([1, 62, 1000]), mse:0.1440712958574295, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:39:31 | INFO | root | 
2026-01-07 14:39:35 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:39:37 | INFO | root | End purification for resolution 128*128, loss=0.009215493686497211, iterations=256
2026-01-07 14:39:38 | INFO | root | End purification for resolution 256*256, loss=0.014814358204603195, iterations=256
2026-01-07 14:39:42 | INFO | root | End purification for resolution 512*512, loss=0.04117169976234436, iterations=512
2026-01-07 14:39:47 | INFO | root | End purification for resolution 1024*1024, loss=0.05604629963636398, iterations=1024
2026-01-07 14:39:47 | INFO | root | Training time: 10.696434497833252, loss: 0.05604629963636398, params_num: 51838
2026-01-07 14:39:47 | INFO | root | Purified data 96, shape: torch.Size([1, 62, 1000]), mse:0.06812722980976105, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:39:47 | INFO | root | 
2026-01-07 14:39:47 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:39:48 | INFO | root | End purification for resolution 128*128, loss=0.014434484764933586, iterations=256
2026-01-07 14:39:49 | INFO | root | End purification for resolution 256*256, loss=0.020798737183213234, iterations=256
2026-01-07 14:39:52 | INFO | root | End purification for resolution 512*512, loss=0.06257984787225723, iterations=512
2026-01-07 14:39:56 | INFO | root | End purification for resolution 1024*1024, loss=0.0850316733121872, iterations=1024
2026-01-07 14:39:56 | INFO | root | Training time: 9.17421269416809, loss: 0.0850316733121872, params_num: 51838
2026-01-07 14:39:59 | INFO | root | Purified data 97, shape: torch.Size([1, 62, 1000]), mse:0.10518234968185425, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:39:59 | INFO | root | 
2026-01-07 14:39:59 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:40:00 | INFO | root | End purification for resolution 128*128, loss=0.01449180580675602, iterations=256
2026-01-07 14:40:02 | INFO | root | End purification for resolution 256*256, loss=0.02525041066110134, iterations=256
2026-01-07 14:40:04 | INFO | root | End purification for resolution 512*512, loss=0.06425362825393677, iterations=512
2026-01-07 14:40:09 | INFO | root | End purification for resolution 1024*1024, loss=0.08017396181821823, iterations=1024
2026-01-07 14:40:09 | INFO | root | Training time: 9.17543077468872, loss: 0.08017396181821823, params_num: 51838
2026-01-07 14:40:09 | INFO | root | Purified data 98, shape: torch.Size([1, 62, 1000]), mse:0.09666331857442856, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:40:09 | INFO | root | 
2026-01-07 14:40:11 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:40:13 | INFO | root | End purification for resolution 128*128, loss=0.01297583244740963, iterations=256
2026-01-07 14:40:14 | INFO | root | End purification for resolution 256*256, loss=0.024736342951655388, iterations=256
2026-01-07 14:40:17 | INFO | root | End purification for resolution 512*512, loss=0.0597006231546402, iterations=512
2026-01-07 14:40:21 | INFO | root | End purification for resolution 1024*1024, loss=0.07463540881872177, iterations=1024
2026-01-07 14:40:21 | INFO | root | Training time: 9.537980794906616, loss: 0.07463540881872177, params_num: 51838
2026-01-07 14:40:21 | INFO | root | Purified data 99, shape: torch.Size([1, 62, 1000]), mse:0.0910075306892395, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:40:21 | INFO | root | 
2026-01-07 14:40:21 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:40:23 | INFO | root | End purification for resolution 128*128, loss=0.009985506534576416, iterations=256
2026-01-07 14:40:24 | INFO | root | End purification for resolution 256*256, loss=0.015309746377170086, iterations=256
2026-01-07 14:40:26 | INFO | root | End purification for resolution 512*512, loss=0.036112528294324875, iterations=512
2026-01-07 14:40:31 | INFO | root | End purification for resolution 1024*1024, loss=0.04493313282728195, iterations=1024
2026-01-07 14:40:31 | INFO | root | Training time: 9.001110076904297, loss: 0.04493313282728195, params_num: 51838
2026-01-07 14:40:33 | INFO | root | Purified data 100, shape: torch.Size([1, 62, 1000]), mse:0.05323605611920357, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:40:33 | INFO | root | 
2026-01-07 14:40:36 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:40:37 | INFO | root | End purification for resolution 128*128, loss=0.009749525226652622, iterations=256
2026-01-07 14:40:39 | INFO | root | End purification for resolution 256*256, loss=0.012111912481486797, iterations=256
2026-01-07 14:40:41 | INFO | root | End purification for resolution 512*512, loss=0.028034670278429985, iterations=512
2026-01-07 14:40:45 | INFO | root | End purification for resolution 1024*1024, loss=0.03581282123923302, iterations=1024
2026-01-07 14:40:45 | INFO | root | Training time: 9.303979873657227, loss: 0.03581282123923302, params_num: 51838
2026-01-07 14:40:46 | INFO | root | Purified data 101, shape: torch.Size([1, 62, 1000]), mse:0.043175749480724335, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 14:40:46 | INFO | root | 
2026-01-07 14:40:46 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 14:40:47 | INFO | root | End purification for resolution 128*128, loss=0.012764099054038525, iterations=256
2026-01-07 14:40:48 | INFO | root | End purification for resolution 256*256, loss=0.027008410543203354, iterations=256
2026-01-07 14:40:51 | INFO | root | End purification for resolution 512*512, loss=0.07576540857553482, iterations=512
2026-01-07 14:40:55 | INFO | root | End purification for resolution 1024*1024, loss=0.09355109184980392, iterations=1024
2026-01-07 14:40:55 | INFO | root | Training time: 9.599517822265625, loss: 0.09355109184980392, params_num: 51838
