dataset,model,method,attack,scope,rank,metric,seed_count,seeds,status,mean,sample_std
seediv,conformer,ea_forward,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2152456839309429,0.04085715159429769
seediv,conformer,ea_forward,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.3601593625498008,0.030967109175603198
seediv,conformer,ea_forward,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.17147410358565737,0.030500921639991633
seediv,conformer,ea_forward,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.3601593625498008,0.030967109175603198
seediv,conformer,ea_forward,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.17019920318725099,0.05501131459371561
seediv,conformer,rpcf_at,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5950066401062417,0.024018761328448573
seediv,conformer,rpcf_at,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.26645418326693227,0.020563670393901695
seediv,conformer,rpcf_at,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5950066401062417,0.024018761328448573
seediv,conformer,rpcf_at,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.33646746347941564,0.023288055805638773
seediv,conformer,rpcf_at,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5950066401062417,0.024018761328448573
seediv,conformer,rpcf_at,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.29391766268260294,0.021000043293128948
seediv,conformer,rpcf_at,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5950066401062417,0.024018761328448573
seediv,conformer,rpcf_at,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2530677290836653,0.15173087657409515
seediv,tcnet,madry,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.41747675962815406,0.011969001016745593
seediv,tcnet,madry,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.3031075697211155,0.0028445706742077723
seediv,tcnet,madry,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.41747675962815406,0.011969001016745593
seediv,tcnet,madry,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.32786188579017267,0.002633369361582032
seediv,tcnet,madry,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.41747675962815406,0.011969001016745593
seediv,tcnet,madry,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.32180610889774236,0.003157229124487479
seediv,tcnet,madry,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.41747675962815406,0.011969001016745593
seediv,tcnet,madry,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.005790172642762284,0.008385273812114954
seediv,tcnet,trades,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6237981407702523,0.012857275969315261
seediv,tcnet,trades,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.003452855245683931,0.002629347924730854
seediv,tcnet,trades,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6237981407702523,0.012857275969315261
seediv,tcnet,trades,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.013386454183266934,0.00452931181881375
seediv,tcnet,trades,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6237981407702523,0.012857275969315261
seediv,tcnet,trades,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.004143426294820717,0.0025448158442504085
seediv,tcnet,trades,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6237981407702523,0.012857275969315261
seediv,tcnet,trades,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.008233731739707834,0.0023978047922002376
seediv,tcnet,fbf,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5681806108897742,0.010350730853843476
seediv,tcnet,fbf,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.053811420982735725,0.005121411969840298
seediv,tcnet,fbf,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5681806108897742,0.010350730853843476
seediv,tcnet,fbf,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.12302788844621514,0.010733829810733066
seediv,tcnet,fbf,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5681806108897742,0.010350730853843476
seediv,tcnet,fbf,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.06586985391766269,0.006864726684366579
seediv,tcnet,fbf,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5681806108897742,0.010350730853843476
seediv,tcnet,fbf,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.007436918990703851,0.0017110356874800964
seediv,tcnet,ea_forward,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.3341301460823373,0.040604018919575116
seediv,tcnet,ea_forward,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.22895086321381142,0.026561088969123712
seediv,tcnet,ea_forward,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.32058432934926956,0.03312235151139746
seediv,tcnet,ea_forward,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2532802124833997,0.019920849926516347
seediv,tcnet,ea_forward,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.32058432934926956,0.03312235151139746
seediv,tcnet,ea_forward,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.19373173970783533,0.03887206893990814
seediv,tcnet,ea_forward,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.32058432934926956,0.03312235151139746
seediv,tcnet,ea_forward,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.09354581673306774,0.09471825161417058
seediv,tcnet,rpcf_at,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.41933598937583,0.012406021665810264
seediv,tcnet,rpcf_at,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.30172642762284196,0.0021248339973439535
seediv,tcnet,rpcf_at,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.41933598937583,0.012406021665810264
seediv,tcnet,rpcf_at,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.32669322709163345,0.0025887899986212406
seediv,tcnet,rpcf_at,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.41933598937583,0.012406021665810264
seediv,tcnet,rpcf_at,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.3201593625498008,0.0010389167179605818
seediv,tcnet,rpcf_at,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.41933598937583,0.012406021665810264
seediv,tcnet,rpcf_at,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.006268260292164675,0.007694734350113558
bciciv2a,eegnet,madry,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5057471264367815,0.0333465425010138
bciciv2a,eegnet,madry,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2743295019157088,0.024585344409433826
bciciv2a,eegnet,madry,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5057471264367815,0.0333465425010138
bciciv2a,eegnet,madry,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.30191570881226054,0.02932348890165045
bciciv2a,eegnet,madry,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5057471264367815,0.0333465425010138
bciciv2a,eegnet,madry,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.3015325670498084,0.028850345742554327
bciciv2a,eegnet,madry,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5057471264367815,0.0333465425010138
bciciv2a,eegnet,madry,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0007662835249042145,0.0017134620517239767
bciciv2a,eegnet,trades,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6804597701149425,0.02056154462068771
bciciv2a,eegnet,trades,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.03639846743295019,0.0054184427677130085
bciciv2a,eegnet,trades,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6804597701149425,0.02056154462068771
bciciv2a,eegnet,trades,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.04865900383141762,0.008306315474589578
bciciv2a,eegnet,trades,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6804597701149425,0.02056154462068771
bciciv2a,eegnet,trades,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.03946360153256705,0.005997117181033918
bciciv2a,eegnet,trades,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6804597701149425,0.02056154462068771
bciciv2a,eegnet,trades,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0,0.0
bciciv2a,eegnet,fbf,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6590038314176245,0.024382992454708537
bciciv2a,eegnet,fbf,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.06666666666666667,0.0088205857725834
bciciv2a,eegnet,fbf,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6590038314176245,0.024382992454708537
bciciv2a,eegnet,fbf,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.08122605363984674,0.010191138757295314
bciciv2a,eegnet,fbf,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6590038314176245,0.024382992454708537
bciciv2a,eegnet,fbf,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.07011494252873562,0.006986430087666849
bciciv2a,eegnet,fbf,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6590038314176245,0.024382992454708537
bciciv2a,eegnet,fbf,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0,0.0
bciciv2a,eegnet,ea_forward,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.28620689655172415,0.02981990146516584
bciciv2a,eegnet,ea_forward,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0034482758620689655,0.003147830790259575
bciciv2a,eegnet,ea_forward,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.28812260536398465,0.025616114406814994
bciciv2a,eegnet,ea_forward,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0,0.0
bciciv2a,eegnet,ea_forward,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.28812260536398465,0.025616114406814994
bciciv2a,eegnet,ea_forward,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0,0.0
bciciv2a,eegnet,ea_forward,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.28812260536398465,0.025616114406814994
bciciv2a,eegnet,ea_forward,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2103448275862069,0.05481405007328148
bciciv2a,eegnet,rpcf_at,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5038314176245211,0.03124426519214578
bciciv2a,eegnet,rpcf_at,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2639846743295019,0.024019046771888854
bciciv2a,eegnet,rpcf_at,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5038314176245211,0.03124426519214578
bciciv2a,eegnet,rpcf_at,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2850574712643678,0.02969039657633621
bciciv2a,eegnet,rpcf_at,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5038314176245211,0.03124426519214578
bciciv2a,eegnet,rpcf_at,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2839080459770115,0.029002591368238403
bciciv2a,eegnet,rpcf_at,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5038314176245211,0.03124426519214578
bciciv2a,eegnet,rpcf_at,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0,0.0
bciciv2a,deepconvnet,madry,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4206896551724138,0.02065947848972093
bciciv2a,deepconvnet,madry,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.15478927203065135,0.018543823816597794
bciciv2a,deepconvnet,madry,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4206896551724138,0.02065947848972093
bciciv2a,deepconvnet,madry,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.17777777777777778,0.022561487387643353
bciciv2a,deepconvnet,madry,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4206896551724138,0.02065947848972093
bciciv2a,deepconvnet,madry,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.17203065134099618,0.021392558276082184
bciciv2a,deepconvnet,madry,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4206896551724138,0.02065947848972093
bciciv2a,deepconvnet,madry,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0,0.0
bciciv2a,deepconvnet,trades,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5651340996168582,0.01556329196290416
bciciv2a,deepconvnet,trades,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.04942528735632184,0.011917495030648118
bciciv2a,deepconvnet,trades,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5651340996168582,0.01556329196290416
bciciv2a,deepconvnet,trades,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.061685823754789273,0.01804227536853809
bciciv2a,deepconvnet,trades,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5651340996168582,0.01556329196290416
bciciv2a,deepconvnet,trades,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.050957854406130265,0.010971510393315212
bciciv2a,deepconvnet,trades,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5651340996168582,0.01556329196290416
bciciv2a,deepconvnet,trades,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0,0.0
bciciv2a,deepconvnet,fbf,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.536015325670498,0.033849008066750605
bciciv2a,deepconvnet,fbf,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.09616858237547893,0.02181722372031868
bciciv2a,deepconvnet,fbf,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.536015325670498,0.033849008066750605
bciciv2a,deepconvnet,fbf,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.11724137931034483,0.020739262226397482
bciciv2a,deepconvnet,fbf,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.536015325670498,0.033849008066750605
bciciv2a,deepconvnet,fbf,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.10459770114942528,0.02224203107080458
bciciv2a,deepconvnet,fbf,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.536015325670498,0.033849008066750605
bciciv2a,deepconvnet,fbf,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0,0.0
bciciv2a,deepconvnet,ea_forward,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4777777777777778,0.028786672423389805
bciciv2a,deepconvnet,ea_forward,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.050191570881226055,0.023004464447935746
bciciv2a,deepconvnet,ea_forward,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.48084291187739464,0.03270760743096526
bciciv2a,deepconvnet,ea_forward,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.009195402298850575,0.012221561615123817
bciciv2a,deepconvnet,ea_forward,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.48084291187739464,0.03270760743096526
bciciv2a,deepconvnet,ea_forward,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0,0.0
bciciv2a,deepconvnet,ea_forward,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.48084291187739464,0.03270760743096526
bciciv2a,deepconvnet,ea_forward,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.011494252873563218,0.025701930775859652
bciciv2a,deepconvnet,rpcf_at,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4218390804597701,0.013774465909768227
bciciv2a,deepconvnet,rpcf_at,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.13026819923371646,0.020454172896611708
bciciv2a,deepconvnet,rpcf_at,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4218390804597701,0.013774465909768227
bciciv2a,deepconvnet,rpcf_at,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.1471264367816092,0.02194302078663042
bciciv2a,deepconvnet,rpcf_at,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4218390804597701,0.013774465909768227
bciciv2a,deepconvnet,rpcf_at,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.14061302681992338,0.022972535960032587
bciciv2a,deepconvnet,rpcf_at,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4218390804597701,0.013774465909768227
bciciv2a,deepconvnet,rpcf_at,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0,0.0
bciciv2a,tsception,madry,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.27816091954022987,0.021775129867253357
bciciv2a,tsception,madry,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.24291187739463602,0.016501804955829917
bciciv2a,tsception,madry,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.27816091954022987,0.021775129867253357
bciciv2a,tsception,madry,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2513409961685824,0.013161351752733853
bciciv2a,tsception,madry,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.27816091954022987,0.021775129867253357
bciciv2a,tsception,madry,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2513409961685824,0.015047767729237924
bciciv2a,tsception,madry,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.27816091954022987,0.021775129867253357
bciciv2a,tsception,madry,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.1781609195402299,0.09570878158464978
bciciv2a,tsception,trades,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4226053639846743,0.00884136456644775
bciciv2a,tsception,trades,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0019157088122605363,0.0019157088122605363
bciciv2a,tsception,trades,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4226053639846743,0.00884136456644775
bciciv2a,tsception,trades,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.006513409961685823,0.003480057878272979
bciciv2a,tsception,trades,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4226053639846743,0.00884136456644775
bciciv2a,tsception,trades,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0019157088122605363,0.0019157088122605363
bciciv2a,tsception,trades,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4226053639846743,0.00884136456644775
bciciv2a,tsception,trades,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.011111111111111112,0.012808057203407493
bciciv2a,tsception,fbf,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.38850574712643676,0.022316157652756248
bciciv2a,tsception,fbf,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.021455938697318006,0.006552732328155965
bciciv2a,tsception,fbf,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.38850574712643676,0.022316157652756248
bciciv2a,tsception,fbf,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0632183908045977,0.0269223550240521
bciciv2a,tsception,fbf,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.38850574712643676,0.022316157652756248
bciciv2a,tsception,fbf,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.045210727969348656,0.02550843795537028
bciciv2a,tsception,fbf,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.38850574712643676,0.022316157652756248
bciciv2a,tsception,fbf,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.02375478927203065,0.00796805913528177
bciciv2a,tsception,ea_forward,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.23908045977011494,0.017262651840718492
bciciv2a,tsception,ea_forward,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.23908045977011494,0.017262651840718492
bciciv2a,tsception,ea_forward,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.23908045977011494,0.017262651840718492
bciciv2a,tsception,ea_forward,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.23908045977011494,0.017262651840718492
bciciv2a,tsception,ea_forward,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.23908045977011494,0.017262651840718492
bciciv2a,tsception,ea_forward,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.23908045977011494,0.017262651840718492
bciciv2a,tsception,ea_forward,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.23908045977011494,0.017262651840718492
bciciv2a,tsception,ea_forward,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.23678160919540228,0.012964692962213501
bciciv2a,tsception,rpcf_at,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.29540229885057473,0.009616781914184792
bciciv2a,tsception,rpcf_at,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.22030651340996169,0.015084306272053273
bciciv2a,tsception,rpcf_at,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.29540229885057473,0.009616781914184792
bciciv2a,tsception,rpcf_at,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.23601532567049807,0.012146258608542035
bciciv2a,tsception,rpcf_at,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.29540229885057473,0.009616781914184792
bciciv2a,tsception,rpcf_at,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.23448275862068965,0.015120756521587056
bciciv2a,tsception,rpcf_at,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.29540229885057473,0.009616781914184792
bciciv2a,tsception,rpcf_at,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.12222222222222222,0.09596152397582439
bciciv2a,atcnet,madry,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4846743295019157,0.013880629067231268
bciciv2a,atcnet,madry,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.22950191570881226,0.008059649029870738
bciciv2a,atcnet,madry,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4846743295019157,0.013880629067231268
bciciv2a,atcnet,madry,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.26015325670498085,0.013907043228261714
bciciv2a,atcnet,madry,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4846743295019157,0.013880629067231268
bciciv2a,atcnet,madry,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.25440613026819925,0.012879491428330728
bciciv2a,atcnet,madry,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4846743295019157,0.013880629067231268
bciciv2a,atcnet,madry,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.004597701149425287,0.0034800578782729786
bciciv2a,atcnet,trades,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5954022988505747,0.015820553886637983
bciciv2a,atcnet,trades,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.01264367816091954,0.0041971077203461
bciciv2a,atcnet,trades,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5954022988505747,0.015820553886637983
bciciv2a,atcnet,trades,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.020689655172413793,0.006118283303705484
bciciv2a,atcnet,trades,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5954022988505747,0.015820553886637983
bciciv2a,atcnet,trades,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.013409961685823753,0.004283655129309941
bciciv2a,atcnet,trades,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5954022988505747,0.015820553886637983
bciciv2a,atcnet,trades,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0053639846743295016,0.003926034776229731
bciciv2a,atcnet,fbf,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5812260536398467,0.02244733384587283
bciciv2a,atcnet,fbf,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.08084291187739463,0.014488636322750218
bciciv2a,atcnet,fbf,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5812260536398467,0.02244733384587283
bciciv2a,atcnet,fbf,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.10153256704980843,0.02512428553372414
bciciv2a,atcnet,fbf,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5812260536398467,0.02244733384587283
bciciv2a,atcnet,fbf,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.08544061302681992,0.01769310327818976
bciciv2a,atcnet,fbf,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5812260536398467,0.02244733384587283
bciciv2a,atcnet,fbf,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.006513409961685823,0.0064397457141653685
bciciv2a,atcnet,ea_forward,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.2524904214559387,0.013021184266640933
bciciv2a,atcnet,ea_forward,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.04636015325670498,0.01644611190140594
bciciv2a,atcnet,ea_forward,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.2574712643678161,0.007369878950831941
bciciv2a,atcnet,ea_forward,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.1375478927203065,0.08700566510654245
bciciv2a,atcnet,ea_forward,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.2574712643678161,0.007369878950831941
bciciv2a,atcnet,ea_forward,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.023371647509578545,0.042176060043699386
bciciv2a,atcnet,ea_forward,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.2574712643678161,0.007369878950831941
bciciv2a,atcnet,ea_forward,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.18582375478927204,0.08169324544145747
bciciv2a,atcnet,rpcf_at,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.489272030651341,0.008306315474589578
bciciv2a,atcnet,rpcf_at,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.20344827586206896,0.014551822999871981
bciciv2a,atcnet,rpcf_at,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.489272030651341,0.008306315474589578
bciciv2a,atcnet,rpcf_at,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.22030651340996169,0.012488893496556793
bciciv2a,atcnet,rpcf_at,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.489272030651341,0.008306315474589578
bciciv2a,atcnet,rpcf_at,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2153256704980843,0.013382566434155538
bciciv2a,atcnet,rpcf_at,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.489272030651341,0.008306315474589578
bciciv2a,atcnet,rpcf_at,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.00421455938697318,0.0028414553590404837
bciciv2a,conformer,madry,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.39348659003831415,0.008631325920359246
bciciv2a,conformer,madry,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.18084291187739465,0.013920231513091918
bciciv2a,conformer,madry,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.39348659003831415,0.008631325920359246
bciciv2a,conformer,madry,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.21992337164750958,0.012808057203407492
bciciv2a,conformer,madry,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.39348659003831415,0.008631325920359246
