dataset,model,seed,method,attack,scope,rank,metric,value,artifact
thubenchmark,atcnet,44,madry,autoattack,subset_n512,25,clean,0.92578125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_autoattack_rank25-30.pth
thubenchmark,atcnet,44,madry,autoattack,subset_n512,25,robust,0.869140625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_autoattack_rank25-30.pth
thubenchmark,atcnet,44,madry,autoattack,subset_n512,30,clean,0.9296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_autoattack_rank25-30.pth
thubenchmark,atcnet,44,madry,autoattack,subset_n512,30,robust,0.869140625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_autoattack_rank25-30.pth
thubenchmark,atcnet,44,madry,fgsm,subset_n512,raw,clean,0.947265625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,44,madry,fgsm,subset_n512,raw,robust,0.869140625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,44,madry,fgsm,subset_n512,25,clean,0.92578125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,44,madry,fgsm,subset_n512,25,robust,0.83984375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,44,madry,fgsm,subset_n512,30,clean,0.9296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,44,madry,fgsm,subset_n512,30,robust,0.849609375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,44,madry,pgd,subset_n512,raw,clean,0.947265625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_pgd_rank25-30.pth
thubenchmark,atcnet,44,madry,pgd,subset_n512,raw,robust,0.86328125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_pgd_rank25-30.pth
thubenchmark,atcnet,44,madry,pgd,subset_n512,25,clean,0.92578125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_pgd_rank25-30.pth
thubenchmark,atcnet,44,madry,pgd,subset_n512,25,robust,0.8359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_pgd_rank25-30.pth
thubenchmark,atcnet,44,madry,pgd,subset_n512,30,clean,0.9296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_pgd_rank25-30.pth
thubenchmark,atcnet,44,madry,pgd,subset_n512,30,robust,0.841796875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_pgd_rank25-30.pth
thubenchmark,atcnet,44,madry,cw,subset_n512,raw,clean,0.947265625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_cw_rank25-30.pth
thubenchmark,atcnet,44,madry,cw,subset_n512,raw,robust,0.0,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_cw_rank25-30.pth
thubenchmark,atcnet,44,madry,cw,subset_n512,25,clean,0.92578125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_cw_rank25-30.pth
thubenchmark,atcnet,44,madry,cw,subset_n512,25,robust,0.416015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_cw_rank25-30.pth
thubenchmark,atcnet,44,madry,cw,subset_n512,30,clean,0.9296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_cw_rank25-30.pth
thubenchmark,atcnet,44,madry,cw,subset_n512,30,robust,0.296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_madry_cw_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,autoattack,subset_n512,raw,clean,0.95703125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,autoattack,subset_n512,raw,robust,0.849609375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,autoattack,subset_n512,25,clean,0.935546875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,autoattack,subset_n512,25,robust,0.861328125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,autoattack,subset_n512,30,clean,0.9375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,autoattack,subset_n512,30,robust,0.861328125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,fgsm,subset_n512,raw,clean,0.95703125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,fgsm,subset_n512,raw,robust,0.859375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,fgsm,subset_n512,25,clean,0.935546875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,fgsm,subset_n512,25,robust,0.845703125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,fgsm,subset_n512,30,clean,0.9375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,fgsm,subset_n512,30,robust,0.849609375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,pgd,subset_n512,raw,clean,0.95703125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,pgd,subset_n512,raw,robust,0.853515625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,pgd,subset_n512,25,clean,0.935546875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,pgd,subset_n512,25,robust,0.84375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,pgd,subset_n512,30,clean,0.9375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,pgd,subset_n512,30,robust,0.845703125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,cw,subset_n512,raw,clean,0.95703125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_cw_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,cw,subset_n512,raw,robust,0.0,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_cw_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,cw,subset_n512,25,clean,0.935546875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_cw_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,cw,subset_n512,25,robust,0.390625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_cw_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,cw,subset_n512,30,clean,0.9375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_cw_rank25-30.pth
thubenchmark,atcnet,44,rpcf_at,cw,subset_n512,30,robust,0.271484375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed44_rpcf_at_cw_rank25-30.pth
thubenchmark,atcnet,45,madry,autoattack,subset_n512,raw,clean,0.94921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_autoattack_rank25-30.pth
thubenchmark,atcnet,45,madry,autoattack,subset_n512,raw,robust,0.828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_autoattack_rank25-30.pth
thubenchmark,atcnet,45,madry,autoattack,subset_n512,25,clean,0.919921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_autoattack_rank25-30.pth
thubenchmark,atcnet,45,madry,autoattack,subset_n512,25,robust,0.85546875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_autoattack_rank25-30.pth
thubenchmark,atcnet,45,madry,autoattack,subset_n512,30,clean,0.93359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_autoattack_rank25-30.pth
thubenchmark,atcnet,45,madry,autoattack,subset_n512,30,robust,0.849609375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_autoattack_rank25-30.pth
thubenchmark,atcnet,45,madry,fgsm,subset_n512,raw,clean,0.94921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,45,madry,fgsm,subset_n512,raw,robust,0.841796875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,45,madry,fgsm,subset_n512,25,clean,0.919921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,45,madry,fgsm,subset_n512,25,robust,0.830078125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,45,madry,fgsm,subset_n512,30,clean,0.93359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,45,madry,fgsm,subset_n512,30,robust,0.826171875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,45,madry,pgd,subset_n512,raw,clean,0.94921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_pgd_rank25-30.pth
thubenchmark,atcnet,45,madry,pgd,subset_n512,raw,robust,0.83984375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_pgd_rank25-30.pth
thubenchmark,atcnet,45,madry,pgd,subset_n512,25,clean,0.919921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_pgd_rank25-30.pth
thubenchmark,atcnet,45,madry,pgd,subset_n512,25,robust,0.818359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_pgd_rank25-30.pth
thubenchmark,atcnet,45,madry,pgd,subset_n512,30,clean,0.93359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_pgd_rank25-30.pth
thubenchmark,atcnet,45,madry,pgd,subset_n512,30,robust,0.81640625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_pgd_rank25-30.pth
thubenchmark,atcnet,45,madry,cw,subset_n512,raw,clean,0.94921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_cw_rank25-30.pth
thubenchmark,atcnet,45,madry,cw,subset_n512,raw,robust,0.0,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_cw_rank25-30.pth
thubenchmark,atcnet,45,madry,cw,subset_n512,25,clean,0.919921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_cw_rank25-30.pth
thubenchmark,atcnet,45,madry,cw,subset_n512,25,robust,0.390625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_cw_rank25-30.pth
thubenchmark,atcnet,45,madry,cw,subset_n512,30,clean,0.93359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_cw_rank25-30.pth
thubenchmark,atcnet,45,madry,cw,subset_n512,30,robust,0.27734375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_madry_cw_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,autoattack,subset_n512,raw,clean,0.951171875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,autoattack,subset_n512,raw,robust,0.8359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,autoattack,subset_n512,25,clean,0.9296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,autoattack,subset_n512,25,robust,0.85546875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,autoattack,subset_n512,30,clean,0.93359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,autoattack,subset_n512,30,robust,0.853515625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,fgsm,subset_n512,raw,clean,0.951171875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,fgsm,subset_n512,raw,robust,0.8515625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,fgsm,subset_n512,25,clean,0.9296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,fgsm,subset_n512,25,robust,0.8359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,fgsm,subset_n512,30,clean,0.93359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,fgsm,subset_n512,30,robust,0.828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,pgd,subset_n512,raw,clean,0.951171875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,pgd,subset_n512,raw,robust,0.837890625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,pgd,subset_n512,25,clean,0.9296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,pgd,subset_n512,25,robust,0.822265625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,pgd,subset_n512,30,clean,0.93359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,pgd,subset_n512,30,robust,0.828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,cw,subset_n512,raw,clean,0.951171875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_cw_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,cw,subset_n512,raw,robust,0.0,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_cw_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,cw,subset_n512,25,clean,0.9296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_cw_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,cw,subset_n512,25,robust,0.36328125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_cw_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,cw,subset_n512,30,clean,0.93359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_cw_rank25-30.pth
thubenchmark,atcnet,45,rpcf_at,cw,subset_n512,30,robust,0.2734375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed45_rpcf_at_cw_rank25-30.pth
thubenchmark,atcnet,46,madry,autoattack,subset_n512,raw,clean,0.962890625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_autoattack_rank25-30.pth
thubenchmark,atcnet,46,madry,autoattack,subset_n512,raw,robust,0.853515625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_autoattack_rank25-30.pth
thubenchmark,atcnet,46,madry,autoattack,subset_n512,25,clean,0.9296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_autoattack_rank25-30.pth
thubenchmark,atcnet,46,madry,autoattack,subset_n512,25,robust,0.869140625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_autoattack_rank25-30.pth
thubenchmark,atcnet,46,madry,autoattack,subset_n512,30,clean,0.9375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_autoattack_rank25-30.pth
thubenchmark,atcnet,46,madry,autoattack,subset_n512,30,robust,0.8671875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_autoattack_rank25-30.pth
thubenchmark,atcnet,46,madry,fgsm,subset_n512,raw,clean,0.962890625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,46,madry,fgsm,subset_n512,raw,robust,0.861328125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,46,madry,fgsm,subset_n512,25,clean,0.9296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,46,madry,fgsm,subset_n512,25,robust,0.837890625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,46,madry,fgsm,subset_n512,30,clean,0.9375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,46,madry,fgsm,subset_n512,30,robust,0.845703125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_fgsm_rank25-30.pth
thubenchmark,atcnet,46,madry,pgd,subset_n512,raw,clean,0.962890625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_pgd_rank25-30.pth
thubenchmark,atcnet,46,madry,pgd,subset_n512,raw,robust,0.85546875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_pgd_rank25-30.pth
thubenchmark,atcnet,46,madry,pgd,subset_n512,25,clean,0.9296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_pgd_rank25-30.pth
thubenchmark,atcnet,46,madry,pgd,subset_n512,25,robust,0.828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_pgd_rank25-30.pth
thubenchmark,atcnet,46,madry,pgd,subset_n512,30,clean,0.9375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_pgd_rank25-30.pth
thubenchmark,atcnet,46,madry,pgd,subset_n512,30,robust,0.841796875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_pgd_rank25-30.pth
thubenchmark,atcnet,46,madry,cw,subset_n512,raw,clean,0.962890625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_cw_rank25-30.pth
thubenchmark,atcnet,46,madry,cw,subset_n512,raw,robust,0.0,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_cw_rank25-30.pth
thubenchmark,atcnet,46,madry,cw,subset_n512,25,clean,0.9296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_cw_rank25-30.pth
thubenchmark,atcnet,46,madry,cw,subset_n512,25,robust,0.353515625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_cw_rank25-30.pth
thubenchmark,atcnet,46,madry,cw,subset_n512,30,clean,0.9375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_cw_rank25-30.pth
thubenchmark,atcnet,46,madry,cw,subset_n512,30,robust,0.26953125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_madry_cw_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,autoattack,subset_n512,raw,clean,0.96484375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,autoattack,subset_n512,raw,robust,0.853515625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,autoattack,subset_n512,25,clean,0.9375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,autoattack,subset_n512,25,robust,0.869140625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,autoattack,subset_n512,30,clean,0.943359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,autoattack,subset_n512,30,robust,0.865234375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_autoattack_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,fgsm,subset_n512,raw,clean,0.96484375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,fgsm,subset_n512,raw,robust,0.865234375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,fgsm,subset_n512,25,clean,0.9375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,fgsm,subset_n512,25,robust,0.853515625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,fgsm,subset_n512,30,clean,0.943359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,fgsm,subset_n512,30,robust,0.853515625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_fgsm_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,pgd,subset_n512,raw,clean,0.96484375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,pgd,subset_n512,raw,robust,0.853515625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,pgd,subset_n512,25,clean,0.9375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,pgd,subset_n512,25,robust,0.845703125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,pgd,subset_n512,30,clean,0.943359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,pgd,subset_n512,30,robust,0.845703125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_pgd_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,cw,subset_n512,raw,clean,0.96484375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_cw_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,cw,subset_n512,raw,robust,0.001953125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_cw_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,cw,subset_n512,25,clean,0.9375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_cw_rank25-30.pth
thubenchmark,atcnet,46,rpcf_at,cw,subset_n512,25,robust,0.30859375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_atcnet_seed46_rpcf_at_cw_rank25-30.pth
