dataset,model,method,attack,scope,rank,metric,seed,comparison,delta_pp
thubenchmark,tsception,madry,pgd,subset_n512,25,robust,46,tnp_minus_same_subset_raw,9.765625
thubenchmark,tsception,madry,pgd,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-5.2734375
thubenchmark,tsception,madry,pgd,subset_n512,30,robust,46,tnp_minus_same_subset_raw,7.6171875
thubenchmark,tsception,madry,cw,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-6.25
thubenchmark,tsception,madry,cw,subset_n512,25,robust,46,tnp_minus_same_subset_raw,11.328125
thubenchmark,tsception,madry,cw,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-5.2734375
thubenchmark,tsception,madry,cw,subset_n512,30,robust,46,tnp_minus_same_subset_raw,7.6171875
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,raw,clean,46,rpcf_minus_madry,0.1953125
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,raw,robust,46,rpcf_minus_madry,-1.3671875
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,25,clean,46,rpcf_minus_madry,1.5625
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-4.8828125
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,25,robust,46,rpcf_minus_madry,2.1484375
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,25,robust,46,tnp_minus_same_subset_raw,18.359375
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,30,clean,46,rpcf_minus_madry,0.5859375
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-4.8828125
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,30,robust,46,rpcf_minus_madry,0.9765625
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,30,robust,46,tnp_minus_same_subset_raw,14.6484375
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,raw,clean,46,rpcf_minus_madry,0.1953125
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,raw,robust,46,rpcf_minus_madry,0.1953125
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,25,clean,46,rpcf_minus_madry,1.5625
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-4.8828125
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,25,robust,46,rpcf_minus_madry,2.1484375
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,25,robust,46,tnp_minus_same_subset_raw,7.6171875
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,30,clean,46,rpcf_minus_madry,0.5859375
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-4.8828125
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,30,robust,46,rpcf_minus_madry,-0.5859375
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,30,robust,46,tnp_minus_same_subset_raw,5.078125
thubenchmark,tsception,rpcf_at,pgd,subset_n512,raw,clean,46,rpcf_minus_madry,0.1953125
thubenchmark,tsception,rpcf_at,pgd,subset_n512,raw,robust,46,rpcf_minus_madry,-3.515625
thubenchmark,tsception,rpcf_at,pgd,subset_n512,25,clean,46,rpcf_minus_madry,1.5625
thubenchmark,tsception,rpcf_at,pgd,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-4.8828125
thubenchmark,tsception,rpcf_at,pgd,subset_n512,25,robust,46,rpcf_minus_madry,0.0
thubenchmark,tsception,rpcf_at,pgd,subset_n512,25,robust,46,tnp_minus_same_subset_raw,13.28125
thubenchmark,tsception,rpcf_at,pgd,subset_n512,30,clean,46,rpcf_minus_madry,0.5859375
thubenchmark,tsception,rpcf_at,pgd,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-4.8828125
thubenchmark,tsception,rpcf_at,pgd,subset_n512,30,robust,46,rpcf_minus_madry,0.9765625
thubenchmark,tsception,rpcf_at,pgd,subset_n512,30,robust,46,tnp_minus_same_subset_raw,12.109375
thubenchmark,tsception,rpcf_at,cw,subset_n512,raw,clean,46,rpcf_minus_madry,0.1953125
thubenchmark,tsception,rpcf_at,cw,subset_n512,raw,robust,46,rpcf_minus_madry,0.390625
thubenchmark,tsception,rpcf_at,cw,subset_n512,25,clean,46,rpcf_minus_madry,1.5625
thubenchmark,tsception,rpcf_at,cw,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-4.8828125
thubenchmark,tsception,rpcf_at,cw,subset_n512,25,robust,46,rpcf_minus_madry,3.125
thubenchmark,tsception,rpcf_at,cw,subset_n512,25,robust,46,tnp_minus_same_subset_raw,14.0625
thubenchmark,tsception,rpcf_at,cw,subset_n512,30,clean,46,rpcf_minus_madry,0.5859375
thubenchmark,tsception,rpcf_at,cw,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-4.8828125
thubenchmark,tsception,rpcf_at,cw,subset_n512,30,robust,46,rpcf_minus_madry,1.3671875
thubenchmark,tsception,rpcf_at,cw,subset_n512,30,robust,46,tnp_minus_same_subset_raw,8.59375
thubenchmark,atcnet,madry,autoattack,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,madry,autoattack,subset_n512,25,robust,42,tnp_minus_same_subset_raw,1.171875
thubenchmark,atcnet,madry,autoattack,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-0.5859375
thubenchmark,atcnet,madry,autoattack,subset_n512,30,robust,42,tnp_minus_same_subset_raw,0.78125
thubenchmark,atcnet,madry,fgsm,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,madry,fgsm,subset_n512,25,robust,42,tnp_minus_same_subset_raw,-4.4921875
thubenchmark,atcnet,madry,fgsm,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-0.5859375
thubenchmark,atcnet,madry,fgsm,subset_n512,30,robust,42,tnp_minus_same_subset_raw,-3.3203125
thubenchmark,atcnet,madry,pgd,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,madry,pgd,subset_n512,25,robust,42,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,madry,pgd,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-0.5859375
thubenchmark,atcnet,madry,pgd,subset_n512,30,robust,42,tnp_minus_same_subset_raw,-3.125
thubenchmark,atcnet,madry,cw,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,madry,cw,subset_n512,25,robust,42,tnp_minus_same_subset_raw,41.2109375
thubenchmark,atcnet,madry,cw,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-0.5859375
thubenchmark,atcnet,madry,cw,subset_n512,30,robust,42,tnp_minus_same_subset_raw,29.8828125
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,raw,clean,42,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,raw,robust,42,rpcf_minus_madry,0.78125
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,25,clean,42,rpcf_minus_madry,1.5625
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-2.34375
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,25,robust,42,rpcf_minus_madry,0.0
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,25,robust,42,tnp_minus_same_subset_raw,0.390625
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,30,clean,42,rpcf_minus_madry,-0.5859375
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,30,robust,42,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,30,robust,42,tnp_minus_same_subset_raw,0.9765625
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,raw,clean,42,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,raw,robust,42,rpcf_minus_madry,-0.1953125
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,25,clean,42,rpcf_minus_madry,1.5625
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-2.34375
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,25,robust,42,rpcf_minus_madry,1.5625
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,25,robust,42,tnp_minus_same_subset_raw,-2.734375
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,30,clean,42,rpcf_minus_madry,-0.5859375
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,30,robust,42,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,30,robust,42,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,raw,clean,42,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,raw,robust,42,rpcf_minus_madry,0.390625
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,25,clean,42,rpcf_minus_madry,1.5625
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-2.34375
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,25,robust,42,rpcf_minus_madry,0.390625
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,25,robust,42,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,30,clean,42,rpcf_minus_madry,-0.5859375
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,30,robust,42,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,30,robust,42,tnp_minus_same_subset_raw,-2.5390625
thubenchmark,atcnet,rpcf_at,cw,subset_n512,raw,clean,42,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,cw,subset_n512,raw,robust,42,rpcf_minus_madry,0.0
thubenchmark,atcnet,rpcf_at,cw,subset_n512,25,clean,42,rpcf_minus_madry,1.5625
thubenchmark,atcnet,rpcf_at,cw,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-2.34375
thubenchmark,atcnet,rpcf_at,cw,subset_n512,25,robust,42,rpcf_minus_madry,-1.171875
thubenchmark,atcnet,rpcf_at,cw,subset_n512,25,robust,42,tnp_minus_same_subset_raw,40.0390625
thubenchmark,atcnet,rpcf_at,cw,subset_n512,30,clean,42,rpcf_minus_madry,-0.5859375
thubenchmark,atcnet,rpcf_at,cw,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,rpcf_at,cw,subset_n512,30,robust,42,rpcf_minus_madry,-2.9296875
thubenchmark,atcnet,rpcf_at,cw,subset_n512,30,robust,42,tnp_minus_same_subset_raw,26.953125
thubenchmark,atcnet,madry,autoattack,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,madry,autoattack,subset_n512,25,robust,43,tnp_minus_same_subset_raw,0.78125
thubenchmark,atcnet,madry,autoattack,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-2.34375
thubenchmark,atcnet,madry,autoattack,subset_n512,30,robust,43,tnp_minus_same_subset_raw,0.9765625
thubenchmark,atcnet,madry,fgsm,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,madry,fgsm,subset_n512,25,robust,43,tnp_minus_same_subset_raw,-3.125
thubenchmark,atcnet,madry,fgsm,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-2.34375
thubenchmark,atcnet,madry,fgsm,subset_n512,30,robust,43,tnp_minus_same_subset_raw,-1.7578125
thubenchmark,atcnet,madry,pgd,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,madry,pgd,subset_n512,25,robust,43,tnp_minus_same_subset_raw,-3.3203125
thubenchmark,atcnet,madry,pgd,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-2.34375
thubenchmark,atcnet,madry,pgd,subset_n512,30,robust,43,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,madry,cw,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,madry,cw,subset_n512,25,robust,43,tnp_minus_same_subset_raw,39.0625
thubenchmark,atcnet,madry,cw,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-2.34375
thubenchmark,atcnet,madry,cw,subset_n512,30,robust,43,tnp_minus_same_subset_raw,26.7578125
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,raw,clean,43,rpcf_minus_madry,-0.1953125
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,raw,robust,43,rpcf_minus_madry,1.953125
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,25,clean,43,rpcf_minus_madry,-0.1953125
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,25,robust,43,rpcf_minus_madry,1.5625
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,25,robust,43,tnp_minus_same_subset_raw,0.390625
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,30,clean,43,rpcf_minus_madry,0.390625
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-1.7578125
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,30,robust,43,rpcf_minus_madry,2.34375
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,30,robust,43,tnp_minus_same_subset_raw,1.3671875
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,raw,clean,43,rpcf_minus_madry,-0.1953125
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,raw,robust,43,rpcf_minus_madry,2.9296875
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,25,clean,43,rpcf_minus_madry,-0.1953125
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,25,robust,43,rpcf_minus_madry,2.734375
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,25,robust,43,tnp_minus_same_subset_raw,-3.3203125
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,30,clean,43,rpcf_minus_madry,0.390625
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-1.7578125
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,30,robust,43,rpcf_minus_madry,1.7578125
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,30,robust,43,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,raw,clean,43,rpcf_minus_madry,-0.1953125
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,raw,robust,43,rpcf_minus_madry,2.1484375
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,25,clean,43,rpcf_minus_madry,-0.1953125
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,25,robust,43,rpcf_minus_madry,3.515625
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,25,robust,43,tnp_minus_same_subset_raw,-1.953125
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,30,clean,43,rpcf_minus_madry,0.390625
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-1.7578125
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,30,robust,43,rpcf_minus_madry,3.3203125
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,30,robust,43,tnp_minus_same_subset_raw,-0.9765625
thubenchmark,atcnet,rpcf_at,cw,subset_n512,raw,clean,43,rpcf_minus_madry,-0.1953125
thubenchmark,atcnet,rpcf_at,cw,subset_n512,raw,robust,43,rpcf_minus_madry,0.0
thubenchmark,atcnet,rpcf_at,cw,subset_n512,25,clean,43,rpcf_minus_madry,-0.1953125
thubenchmark,atcnet,rpcf_at,cw,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,rpcf_at,cw,subset_n512,25,robust,43,rpcf_minus_madry,-16.015625
thubenchmark,atcnet,rpcf_at,cw,subset_n512,25,robust,43,tnp_minus_same_subset_raw,23.046875
thubenchmark,atcnet,rpcf_at,cw,subset_n512,30,clean,43,rpcf_minus_madry,0.390625
thubenchmark,atcnet,rpcf_at,cw,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-1.7578125
thubenchmark,atcnet,rpcf_at,cw,subset_n512,30,robust,43,rpcf_minus_madry,-11.1328125
thubenchmark,atcnet,rpcf_at,cw,subset_n512,30,robust,43,tnp_minus_same_subset_raw,15.625
thubenchmark,atcnet,madry,autoattack,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,madry,autoattack,subset_n512,25,robust,44,tnp_minus_same_subset_raw,0.9765625
thubenchmark,atcnet,madry,autoattack,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-1.7578125
thubenchmark,atcnet,madry,autoattack,subset_n512,30,robust,44,tnp_minus_same_subset_raw,0.9765625
thubenchmark,atcnet,madry,fgsm,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,madry,fgsm,subset_n512,25,robust,44,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,madry,fgsm,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-1.7578125
thubenchmark,atcnet,madry,fgsm,subset_n512,30,robust,44,tnp_minus_same_subset_raw,-1.953125
thubenchmark,atcnet,madry,pgd,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,madry,pgd,subset_n512,25,robust,44,tnp_minus_same_subset_raw,-2.734375
thubenchmark,atcnet,madry,pgd,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-1.7578125
thubenchmark,atcnet,madry,pgd,subset_n512,30,robust,44,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,madry,cw,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,madry,cw,subset_n512,25,robust,44,tnp_minus_same_subset_raw,41.6015625
thubenchmark,atcnet,madry,cw,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-1.7578125
thubenchmark,atcnet,madry,cw,subset_n512,30,robust,44,tnp_minus_same_subset_raw,29.6875
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,raw,clean,44,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,raw,robust,44,rpcf_minus_madry,-0.9765625
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,25,clean,44,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,25,robust,44,rpcf_minus_madry,-0.78125
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,25,robust,44,tnp_minus_same_subset_raw,1.171875
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,30,clean,44,rpcf_minus_madry,0.78125
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-1.953125
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,30,robust,44,rpcf_minus_madry,-0.78125
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,30,robust,44,tnp_minus_same_subset_raw,1.171875
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,raw,clean,44,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,raw,robust,44,rpcf_minus_madry,-0.9765625
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,25,clean,44,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,25,robust,44,rpcf_minus_madry,0.5859375
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,25,robust,44,tnp_minus_same_subset_raw,-1.3671875
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,30,clean,44,rpcf_minus_madry,0.78125
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-1.953125
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,30,robust,44,rpcf_minus_madry,0.0
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,30,robust,44,tnp_minus_same_subset_raw,-0.9765625
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,raw,clean,44,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,raw,robust,44,rpcf_minus_madry,-0.9765625
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,25,clean,44,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,25,robust,44,rpcf_minus_madry,0.78125
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,25,robust,44,tnp_minus_same_subset_raw,-0.9765625
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,30,clean,44,rpcf_minus_madry,0.78125
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-1.953125
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,30,robust,44,rpcf_minus_madry,0.390625
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,30,robust,44,tnp_minus_same_subset_raw,-0.78125
thubenchmark,atcnet,rpcf_at,cw,subset_n512,raw,clean,44,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,cw,subset_n512,raw,robust,44,rpcf_minus_madry,0.0
thubenchmark,atcnet,rpcf_at,cw,subset_n512,25,clean,44,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,cw,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,rpcf_at,cw,subset_n512,25,robust,44,rpcf_minus_madry,-2.5390625
thubenchmark,atcnet,rpcf_at,cw,subset_n512,25,robust,44,tnp_minus_same_subset_raw,39.0625
thubenchmark,atcnet,rpcf_at,cw,subset_n512,30,clean,44,rpcf_minus_madry,0.78125
thubenchmark,atcnet,rpcf_at,cw,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-1.953125
thubenchmark,atcnet,rpcf_at,cw,subset_n512,30,robust,44,rpcf_minus_madry,-2.5390625
thubenchmark,atcnet,rpcf_at,cw,subset_n512,30,robust,44,tnp_minus_same_subset_raw,27.1484375
thubenchmark,atcnet,madry,autoattack,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,madry,autoattack,subset_n512,25,robust,45,tnp_minus_same_subset_raw,2.734375
thubenchmark,atcnet,madry,autoattack,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-1.5625
thubenchmark,atcnet,madry,autoattack,subset_n512,30,robust,45,tnp_minus_same_subset_raw,2.1484375
thubenchmark,atcnet,madry,fgsm,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,madry,fgsm,subset_n512,25,robust,45,tnp_minus_same_subset_raw,-1.171875
thubenchmark,atcnet,madry,fgsm,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-1.5625
thubenchmark,atcnet,madry,fgsm,subset_n512,30,robust,45,tnp_minus_same_subset_raw,-1.5625
thubenchmark,atcnet,madry,pgd,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,madry,pgd,subset_n512,25,robust,45,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,madry,pgd,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-1.5625
thubenchmark,atcnet,madry,pgd,subset_n512,30,robust,45,tnp_minus_same_subset_raw,-2.34375
thubenchmark,atcnet,madry,cw,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,atcnet,madry,cw,subset_n512,25,robust,45,tnp_minus_same_subset_raw,39.0625
thubenchmark,atcnet,madry,cw,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-1.5625
thubenchmark,atcnet,madry,cw,subset_n512,30,robust,45,tnp_minus_same_subset_raw,27.734375
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,raw,clean,45,rpcf_minus_madry,0.1953125
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,raw,robust,45,rpcf_minus_madry,0.78125
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,25,clean,45,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,25,robust,45,rpcf_minus_madry,0.0
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,25,robust,45,tnp_minus_same_subset_raw,1.953125
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,30,clean,45,rpcf_minus_madry,0.0
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-1.7578125
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,30,robust,45,rpcf_minus_madry,0.390625
thubenchmark,atcnet,rpcf_at,autoattack,subset_n512,30,robust,45,tnp_minus_same_subset_raw,1.7578125
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,raw,clean,45,rpcf_minus_madry,0.1953125
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,raw,robust,45,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,25,clean,45,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,25,robust,45,rpcf_minus_madry,0.5859375
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,25,robust,45,tnp_minus_same_subset_raw,-1.5625
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,30,clean,45,rpcf_minus_madry,0.0
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-1.7578125
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,30,robust,45,rpcf_minus_madry,0.1953125
thubenchmark,atcnet,rpcf_at,fgsm,subset_n512,30,robust,45,tnp_minus_same_subset_raw,-2.34375
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,raw,clean,45,rpcf_minus_madry,0.1953125
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,raw,robust,45,rpcf_minus_madry,-0.1953125
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,25,clean,45,rpcf_minus_madry,0.9765625
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-2.1484375
thubenchmark,atcnet,rpcf_at,pgd,subset_n512,25,robust,45,rpcf_minus_madry,0.390625
