task_id,kind,dataset,model,seed,method,attack,returncode,elapsed_seconds,physical_gpu,actual_batch_size,actual_cache_attack_batch_size,actual_rpcf_batch_size,actual_rpcf_eval_batch_size,status,output_exists,artifact
rpcf_at_bciciv2a_eegnet_seed44_rpcf_at,rpcf_at,bciciv2a,eegnet,44,rpcf_at,,0,1991.7362031936646,5,128,32,64,128,completed,True,checkpoints/bciciv2a_eegnet_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_eegnet_seed45_madry,train_standard,bciciv2a,eegnet,45,madry,,0,14264.096006393433,6,128,32,64,128,completed,True,checkpoints/bciciv2a_eegnet_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_eegnet_seed45_trades,train_standard,bciciv2a,eegnet,45,trades,,0,14101.356390237808,6,128,32,64,128,completed,True,checkpoints/bciciv2a_eegnet_train_only_subject_no_ea_subject_split_trades_eps0.03_45_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_eegnet_seed45_fbf,train_standard,bciciv2a,eegnet,45,fbf,,0,3230.2192764282227,6,128,32,64,128,completed,True,checkpoints/bciciv2a_eegnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_45_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_eegnet_seed45_ea_forward,train_ea,bciciv2a,eegnet,45,ea_forward,,0,954.6575212478638,6,128,32,64,128,completed,True,checkpoints/bciciv2a_eegnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_eegnet_seed45_madry,rpcf_cache,bciciv2a,eegnet,45,madry,,0,58838.613597393036,6,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_eegnet_seed45.pth
rpcf_at_bciciv2a_eegnet_seed45_rpcf_at,rpcf_at,bciciv2a,eegnet,45,rpcf_at,,0,1634.9599223136902,6,128,32,64,128,completed,True,checkpoints/bciciv2a_eegnet_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_eegnet_seed46_madry,train_standard,bciciv2a,eegnet,46,madry,,0,5555.815386772156,3,128,32,64,128,completed,True,checkpoints/bciciv2a_eegnet_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_eegnet_seed46_trades,train_standard,bciciv2a,eegnet,46,trades,,0,1860.7626705169678,3,128,32,64,128,completed,True,checkpoints/bciciv2a_eegnet_train_only_subject_no_ea_subject_split_trades_eps0.03_46_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_eegnet_seed46_fbf,train_standard,bciciv2a,eegnet,46,fbf,,0,2459.9791667461395,3,128,32,64,128,completed,True,checkpoints/bciciv2a_eegnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_46_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_eegnet_seed46_ea_forward,train_ea,bciciv2a,eegnet,46,ea_forward,,0,460.56568908691406,3,128,32,64,128,completed,True,checkpoints/bciciv2a_eegnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_eegnet_seed46_madry,rpcf_cache,bciciv2a,eegnet,46,madry,,0,56720.889345407486,3,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_eegnet_seed46.pth
rpcf_at_bciciv2a_eegnet_seed46_rpcf_at,rpcf_at,bciciv2a,eegnet,46,rpcf_at,,0,1578.937701702118,3,128,32,64,128,completed,True,checkpoints/bciciv2a_eegnet_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_deepconvnet_seed42_madry,train_standard,bciciv2a,deepconvnet,42,madry,,0,1857.2059836387634,2,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_deepconvnet_seed42_trades,train_standard,bciciv2a,deepconvnet,42,trades,,0,1056.6001901626587,2,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_trades_eps0.03_42_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_deepconvnet_seed42_fbf,train_standard,bciciv2a,deepconvnet,42,fbf,,0,452.2516314983368,2,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_42_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_deepconvnet_seed42_ea_forward,train_ea,bciciv2a,deepconvnet,42,ea_forward,,0,596.3058443069458,2,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_deepconvnet_seed42_madry,rpcf_cache,bciciv2a,deepconvnet,42,madry,,0,28266.187742948532,2,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_deepconvnet_seed42.pth
rpcf_at_bciciv2a_deepconvnet_seed42_rpcf_at,rpcf_at,bciciv2a,deepconvnet,42,rpcf_at,,0,1789.0158886909485,2,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_deepconvnet_seed43_madry,train_standard,bciciv2a,deepconvnet,43,madry,,0,1722.8655633926392,4,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_deepconvnet_seed43_trades,train_standard,bciciv2a,deepconvnet,43,trades,,0,1134.543520450592,4,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_trades_eps0.03_43_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_deepconvnet_seed43_fbf,train_standard,bciciv2a,deepconvnet,43,fbf,,0,356.1598792076111,4,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_43_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_deepconvnet_seed43_ea_forward,train_ea,bciciv2a,deepconvnet,43,ea_forward,,0,478.2378342151642,4,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_deepconvnet_seed43_madry,rpcf_cache,bciciv2a,deepconvnet,43,madry,,0,28358.6092813015,4,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_deepconvnet_seed43.pth
rpcf_at_bciciv2a_deepconvnet_seed43_rpcf_at,rpcf_at,bciciv2a,deepconvnet,43,rpcf_at,,0,2231.689404964447,4,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_deepconvnet_seed44_madry,train_standard,bciciv2a,deepconvnet,44,madry,,0,1180.5961546897888,1,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_deepconvnet_seed44_trades,train_standard,bciciv2a,deepconvnet,44,trades,,0,968.6311309337616,1,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_trades_eps0.03_44_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_deepconvnet_seed44_fbf,train_standard,bciciv2a,deepconvnet,44,fbf,,0,342.1995806694031,1,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_44_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_deepconvnet_seed44_ea_forward,train_ea,bciciv2a,deepconvnet,44,ea_forward,,0,480.3755204677582,1,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_deepconvnet_seed44_madry,rpcf_cache,bciciv2a,deepconvnet,44,madry,,0,27512.286756277084,0,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_deepconvnet_seed44.pth
rpcf_at_bciciv2a_deepconvnet_seed44_rpcf_at,rpcf_at,bciciv2a,deepconvnet,44,rpcf_at,,0,11325.200610160828,0,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_deepconvnet_seed45_madry,train_standard,bciciv2a,deepconvnet,45,madry,,0,1208.8910946846008,2,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_deepconvnet_seed45_trades,train_standard,bciciv2a,deepconvnet,45,trades,,0,1228.8838901519775,2,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_trades_eps0.03_45_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_deepconvnet_seed45_fbf,train_standard,bciciv2a,deepconvnet,45,fbf,,0,366.23525071144104,2,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_45_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_deepconvnet_seed45_ea_forward,train_ea,bciciv2a,deepconvnet,45,ea_forward,,0,424.397159576416,2,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_deepconvnet_seed45_madry,rpcf_cache,bciciv2a,deepconvnet,45,madry,,0,27065.62331342697,6,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_deepconvnet_seed45.pth
rpcf_at_bciciv2a_deepconvnet_seed45_rpcf_at,rpcf_at,bciciv2a,deepconvnet,45,rpcf_at,,0,10129.096160888672,1,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_deepconvnet_seed46_madry,train_standard,bciciv2a,deepconvnet,46,madry,,0,1533.2031195163727,1,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_deepconvnet_seed46_trades,train_standard,bciciv2a,deepconvnet,46,trades,,0,1060.9182195663452,1,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_trades_eps0.03_46_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_deepconvnet_seed46_fbf,train_standard,bciciv2a,deepconvnet,46,fbf,,0,290.1956424713135,1,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_46_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_deepconvnet_seed46_ea_forward,train_ea,bciciv2a,deepconvnet,46,ea_forward,,0,2960.663659095764,1,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_deepconvnet_seed46_madry,rpcf_cache,bciciv2a,deepconvnet,46,madry,,0,26844.818063735962,4,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_deepconvnet_seed46.pth
rpcf_at_bciciv2a_deepconvnet_seed46_rpcf_at,rpcf_at,bciciv2a,deepconvnet,46,rpcf_at,,0,11335.192911863327,2,128,32,64,128,completed,True,checkpoints/bciciv2a_deepconvnet_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_tsception_seed42_madry,train_standard,bciciv2a,tsception,42,madry,,0,656.4703712463379,2,128,32,64,128,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_tsception_seed42_trades,train_standard,bciciv2a,tsception,42,trades,,0,2065.6686635017395,2,128,32,64,128,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_trades_eps0.03_42_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_tsception_seed42_fbf,train_standard,bciciv2a,tsception,42,fbf,,0,958.9102509021759,2,128,32,64,128,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_fbf_eps0.03_42_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_tsception_seed42_ea_forward,train_ea,bciciv2a,tsception,42,ea_forward,,0,606.6401014328003,2,128,32,64,128,completed,True,checkpoints/bciciv2a_tsception_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_tsception_seed42_madry,rpcf_cache,bciciv2a,tsception,42,madry,,0,28068.892292499542,2,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_tsception_seed42.pth
rpcf_at_bciciv2a_tsception_seed42_rpcf_at,rpcf_at,bciciv2a,tsception,42,rpcf_at,,0,12150.167315244675,3,128,32,32,64,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_tsception_seed43_madry,train_standard,bciciv2a,tsception,43,madry,,0,806.7691679000854,0,128,32,64,128,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_tsception_seed43_trades,train_standard,bciciv2a,tsception,43,trades,,0,2352.1913075447083,0,128,32,64,128,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_trades_eps0.03_43_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_tsception_seed43_fbf,train_standard,bciciv2a,tsception,43,fbf,,0,780.5769608020782,0,128,32,64,128,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_fbf_eps0.03_43_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_tsception_seed43_ea_forward,train_ea,bciciv2a,tsception,43,ea_forward,,0,652.4410121440887,0,128,32,64,128,completed,True,checkpoints/bciciv2a_tsception_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_tsception_seed43_madry,rpcf_cache,bciciv2a,tsception,43,madry,,0,27951.6648979187,1,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_tsception_seed43.pth
rpcf_at_bciciv2a_tsception_seed43_rpcf_at,rpcf_at,bciciv2a,tsception,43,rpcf_at,,0,11903.780780553818,4,128,32,32,64,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_tsception_seed44_madry,train_standard,bciciv2a,tsception,44,madry,,0,3871.6415934562683,1,128,32,64,128,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_tsception_seed44_trades,train_standard,bciciv2a,tsception,44,trades,,0,1560.9459402561188,5,128,32,64,128,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_trades_eps0.03_44_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_tsception_seed44_fbf,train_standard,bciciv2a,tsception,44,fbf,,0,882.4953782558441,5,128,32,64,128,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_fbf_eps0.03_44_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_tsception_seed44_ea_forward,train_ea,bciciv2a,tsception,44,ea_forward,,0,862.5790765285492,5,128,32,64,128,completed,True,checkpoints/bciciv2a_tsception_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_tsception_seed44_madry,rpcf_cache,bciciv2a,tsception,44,madry,,0,27640.847688674927,5,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_tsception_seed44.pth
rpcf_at_bciciv2a_tsception_seed44_rpcf_at,rpcf_at,bciciv2a,tsception,44,rpcf_at,,0,11885.595432519913,5,128,32,32,64,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_tsception_seed45_madry,train_standard,bciciv2a,tsception,45,madry,,0,4436.611891031265,4,128,32,64,128,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_tsception_seed45_trades,train_standard,bciciv2a,tsception,45,trades,,0,1658.785637140274,3,128,32,64,128,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_trades_eps0.03_45_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_tsception_seed45_fbf,train_standard,bciciv2a,tsception,45,fbf,,0,948.4210314750671,3,128,32,64,128,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_fbf_eps0.03_45_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_tsception_seed45_ea_forward,train_ea,bciciv2a,tsception,45,ea_forward,,0,642.2750663757324,3,128,32,64,128,completed,True,checkpoints/bciciv2a_tsception_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_tsception_seed45_madry,rpcf_cache,bciciv2a,tsception,45,madry,,0,27068.717355012894,3,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_tsception_seed45.pth
rpcf_at_bciciv2a_tsception_seed45_rpcf_at,rpcf_at,bciciv2a,tsception,45,rpcf_at,,0,12159.9867978096,6,128,32,32,64,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_tsception_seed46_madry,train_standard,bciciv2a,tsception,46,madry,,0,5402.786170005798,1,128,32,32,64,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_tsception_seed46_trades,train_standard,bciciv2a,tsception,46,trades,,0,1473.6274967193604,1,128,32,32,64,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_trades_eps0.03_46_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_tsception_seed46_fbf,train_standard,bciciv2a,tsception,46,fbf,,0,870.825386762619,1,128,32,32,64,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_fbf_eps0.03_46_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_tsception_seed46_ea_forward,train_ea,bciciv2a,tsception,46,ea_forward,,0,1687.5782055854797,1,128,32,32,64,completed,True,checkpoints/bciciv2a_tsception_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_tsception_seed46_madry,rpcf_cache,bciciv2a,tsception,46,madry,,0,26733.149271965027,1,128,32,32,64,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_tsception_seed46.pth
rpcf_at_bciciv2a_tsception_seed46_rpcf_at,rpcf_at,bciciv2a,tsception,46,rpcf_at,,0,3700.6584391593933,0,128,32,32,64,completed,True,checkpoints/bciciv2a_tsception_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_atcnet_seed42_madry,train_standard,bciciv2a,atcnet,42,madry,,0,15268.865872383118,0,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_atcnet_seed42_trades,train_standard,bciciv2a,atcnet,42,trades,,0,10910.465310811996,0,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_trades_eps0.03_42_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_atcnet_seed42_fbf,train_standard,bciciv2a,atcnet,42,fbf,,0,8064.756477594376,0,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_42_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_atcnet_seed42_ea_forward,train_ea,bciciv2a,atcnet,42,ea_forward,,0,1389.3389444351196,1,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_atcnet_seed42_madry,rpcf_cache,bciciv2a,atcnet,42,madry,,0,45378.86653518677,1,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_atcnet_seed42.pth
rpcf_at_bciciv2a_atcnet_seed42_rpcf_at,rpcf_at,bciciv2a,atcnet,42,rpcf_at,,0,26599.59864473343,1,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_atcnet_seed43_madry,train_standard,bciciv2a,atcnet,43,madry,,0,18129.242693185806,2,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_atcnet_seed43_trades,train_standard,bciciv2a,atcnet,43,trades,,0,10893.878167629242,2,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_trades_eps0.03_43_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_atcnet_seed43_fbf,train_standard,bciciv2a,atcnet,43,fbf,,0,7408.92621922493,2,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_43_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_atcnet_seed43_ea_forward,train_ea,bciciv2a,atcnet,43,ea_forward,,0,1387.1715774536133,2,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_atcnet_seed43_madry,rpcf_cache,bciciv2a,atcnet,43,madry,,0,48222.049558877945,2,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_atcnet_seed43.pth
rpcf_at_bciciv2a_atcnet_seed43_rpcf_at,rpcf_at,bciciv2a,atcnet,43,rpcf_at,,0,26708.714235782623,2,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_atcnet_seed44_madry,train_standard,bciciv2a,atcnet,44,madry,,0,17402.394153356552,5,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_atcnet_seed44_trades,train_standard,bciciv2a,atcnet,44,trades,,0,11344.35502910614,5,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_trades_eps0.03_44_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_atcnet_seed44_fbf,train_standard,bciciv2a,atcnet,44,fbf,,0,7788.689255237579,5,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_44_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_atcnet_seed44_ea_forward,train_ea,bciciv2a,atcnet,44,ea_forward,,0,1829.5452811717987,3,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_atcnet_seed44_madry,rpcf_cache,bciciv2a,atcnet,44,madry,,0,49446.21705389023,3,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_atcnet_seed44.pth
rpcf_at_bciciv2a_atcnet_seed44_rpcf_at,rpcf_at,bciciv2a,atcnet,44,rpcf_at,,0,26477.784207820892,3,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_atcnet_seed45_madry,train_standard,bciciv2a,atcnet,45,madry,,0,21677.88968372345,4,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_atcnet_seed45_trades,train_standard,bciciv2a,atcnet,45,trades,,0,9176.315808534622,4,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_trades_eps0.03_45_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_atcnet_seed45_fbf,train_standard,bciciv2a,atcnet,45,fbf,,0,6981.179656505585,4,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_45_fold0_exp031_full_20260729_174215_fbf_best.pth
