2025-11-28 16:14:01 | INFO | root | Training thubenchmark with tsception
2025-11-28 16:18:43 | INFO | root | Epoch: 15, Train Loss: 1.2665, Val Acc: 0.6000, Val Loss: 1.1798, Test Acc: 0.5988, Test Loss: 1.1815, Learning Rate: 0.001000
2025-11-28 16:19:01 | INFO | root | Epoch: 16, Train Loss: 1.2096, Val Acc: 0.5988, Val Loss: 1.1549, Test Acc: 0.6036, Test Loss: 1.1682, Learning Rate: 0.001000
2025-11-28 16:19:20 | INFO | root | Epoch: 17, Train Loss: 1.1683, Val Acc: 0.6214, Val Loss: 1.1185, Test Acc: 0.5821, Test Loss: 1.1702, Learning Rate: 0.001000
2025-11-28 16:19:38 | INFO | root | Epoch: 18, Train Loss: 1.1310, Val Acc: 0.6405, Val Loss: 1.0811, Test Acc: 0.5845, Test Loss: 1.0991, Learning Rate: 0.001000
2025-11-28 16:19:56 | INFO | root | Epoch: 19, Train Loss: 1.1016, Val Acc: 0.5702, Val Loss: 1.1098, Test Acc: 0.5679, Test Loss: 1.1446, Learning Rate: 0.001000
2025-11-28 16:20:15 | INFO | root | Epoch: 20, Train Loss: 1.0415, Val Acc: 0.6095, Val Loss: 1.0407, Test Acc: 0.5810, Test Loss: 1.0783, Learning Rate: 0.001000
2025-11-28 16:20:33 | INFO | root | Epoch: 21, Train Loss: 1.0171, Val Acc: 0.5417, Val Loss: 1.1369, Test Acc: 0.5452, Test Loss: 1.1543, Learning Rate: 0.001000
2025-11-28 16:20:52 | INFO | root | Epoch: 22, Train Loss: 0.9788, Val Acc: 0.6190, Val Loss: 1.0028, Test Acc: 0.6071, Test Loss: 1.0506, Learning Rate: 0.001000
2025-11-28 16:21:10 | INFO | root | Epoch: 23, Train Loss: 0.9394, Val Acc: 0.6536, Val Loss: 0.9837, Test Acc: 0.6167, Test Loss: 1.0304, Learning Rate: 0.001000
2025-11-28 16:21:29 | INFO | root | Epoch: 24, Train Loss: 0.9113, Val Acc: 0.6357, Val Loss: 0.9577, Test Acc: 0.6036, Test Loss: 1.0423, Learning Rate: 0.001000
2025-11-28 16:21:47 | INFO | root | Epoch: 25, Train Loss: 0.8758, Val Acc: 0.6179, Val Loss: 1.0030, Test Acc: 0.5929, Test Loss: 1.0316, Learning Rate: 0.001000
2025-11-28 16:22:06 | INFO | root | Epoch: 26, Train Loss: 0.8519, Val Acc: 0.6321, Val Loss: 0.9835, Test Acc: 0.5976, Test Loss: 1.0314, Learning Rate: 0.001000
2025-11-28 16:22:24 | INFO | root | Epoch: 27, Train Loss: 0.8160, Val Acc: 0.6500, Val Loss: 0.9399, Test Acc: 0.6310, Test Loss: 0.9887, Learning Rate: 0.001000
2025-11-28 16:22:42 | INFO | root | Epoch: 28, Train Loss: 0.7881, Val Acc: 0.6560, Val Loss: 0.9254, Test Acc: 0.6214, Test Loss: 0.9725, Learning Rate: 0.001000
2025-11-28 16:23:01 | INFO | root | Epoch: 29, Train Loss: 0.7522, Val Acc: 0.6131, Val Loss: 0.9741, Test Acc: 0.5857, Test Loss: 1.0510, Learning Rate: 0.001000
2025-11-28 16:23:19 | INFO | root | Epoch: 30, Train Loss: 0.6987, Val Acc: 0.6131, Val Loss: 0.9907, Test Acc: 0.6048, Test Loss: 1.0520, Learning Rate: 0.001000
2025-11-28 16:23:38 | INFO | root | Epoch: 31, Train Loss: 0.7056, Val Acc: 0.6524, Val Loss: 0.9318, Test Acc: 0.6393, Test Loss: 0.9760, Learning Rate: 0.001000
2025-11-28 16:23:56 | INFO | root | Epoch: 32, Train Loss: 0.6697, Val Acc: 0.6345, Val Loss: 1.0097, Test Acc: 0.5821, Test Loss: 1.1030, Learning Rate: 0.001000
2025-11-28 16:24:14 | INFO | root | Epoch: 33, Train Loss: 0.6225, Val Acc: 0.5583, Val Loss: 1.1621, Test Acc: 0.5321, Test Loss: 1.2499, Learning Rate: 0.001000
2025-11-28 16:24:33 | INFO | root | Epoch: 34, Train Loss: 0.6072, Val Acc: 0.6476, Val Loss: 0.9349, Test Acc: 0.6155, Test Loss: 1.0007, Learning Rate: 0.001000
2025-11-28 16:24:52 | INFO | root | Epoch: 35, Train Loss: 0.5859, Val Acc: 0.6464, Val Loss: 0.9276, Test Acc: 0.6238, Test Loss: 0.9858, Learning Rate: 0.001000
2025-11-28 16:25:10 | INFO | root | Epoch: 36, Train Loss: 0.5687, Val Acc: 0.6000, Val Loss: 1.1406, Test Acc: 0.5726, Test Loss: 1.1920, Learning Rate: 0.001000
2025-11-28 16:25:28 | INFO | root | Epoch: 37, Train Loss: 0.5423, Val Acc: 0.6321, Val Loss: 0.9752, Test Acc: 0.6321, Test Loss: 1.0093, Learning Rate: 0.001000
2025-11-28 16:25:47 | INFO | root | Epoch: 38, Train Loss: 0.5347, Val Acc: 0.6500, Val Loss: 0.9159, Test Acc: 0.6202, Test Loss: 1.0295, Learning Rate: 0.001000
2025-11-28 16:26:06 | INFO | root | Epoch: 39, Train Loss: 0.5170, Val Acc: 0.5893, Val Loss: 1.1488, Test Acc: 0.5810, Test Loss: 1.2292, Learning Rate: 0.001000
2025-11-28 16:26:24 | INFO | root | Epoch: 40, Train Loss: 0.5030, Val Acc: 0.6250, Val Loss: 1.0744, Test Acc: 0.5821, Test Loss: 1.1782, Learning Rate: 0.001000
2025-11-28 16:26:43 | INFO | root | Epoch: 41, Train Loss: 0.4679, Val Acc: 0.6381, Val Loss: 0.9791, Test Acc: 0.5976, Test Loss: 1.1006, Learning Rate: 0.001000
2025-11-28 16:27:04 | INFO | root | Epoch: 42, Train Loss: 0.4563, Val Acc: 0.6369, Val Loss: 1.0337, Test Acc: 0.6000, Test Loss: 1.1257, Learning Rate: 0.001000
2025-11-28 16:27:25 | INFO | root | Epoch: 43, Train Loss: 0.4298, Val Acc: 0.5881, Val Loss: 1.2051, Test Acc: 0.5738, Test Loss: 1.2878, Learning Rate: 0.001000
2025-11-28 16:27:44 | INFO | root | Epoch: 44, Train Loss: 0.4376, Val Acc: 0.6262, Val Loss: 1.0829, Test Acc: 0.5845, Test Loss: 1.2026, Learning Rate: 0.001000
2025-11-28 16:28:03 | INFO | root | Epoch: 45, Train Loss: 0.4136, Val Acc: 0.6274, Val Loss: 1.0567, Test Acc: 0.6214, Test Loss: 1.1541, Learning Rate: 0.001000
2025-11-28 16:28:22 | INFO | root | Epoch: 46, Train Loss: 0.3881, Val Acc: 0.6262, Val Loss: 1.1117, Test Acc: 0.5881, Test Loss: 1.1972, Learning Rate: 0.001000
2025-11-28 16:28:40 | INFO | root | Epoch: 47, Train Loss: 0.3768, Val Acc: 0.6155, Val Loss: 1.1951, Test Acc: 0.5774, Test Loss: 1.2739, Learning Rate: 0.001000
2025-11-28 16:28:59 | INFO | root | Epoch: 48, Train Loss: 0.3794, Val Acc: 0.5786, Val Loss: 1.3081, Test Acc: 0.6048, Test Loss: 1.3213, Learning Rate: 0.001000
2025-11-28 16:29:17 | INFO | root | Epoch: 49, Train Loss: 0.3623, Val Acc: 0.6286, Val Loss: 1.1442, Test Acc: 0.6071, Test Loss: 1.3082, Learning Rate: 0.000500
2025-11-28 16:29:36 | INFO | root | Epoch: 50, Train Loss: 0.3055, Val Acc: 0.6429, Val Loss: 1.1080, Test Acc: 0.6190, Test Loss: 1.1761, Learning Rate: 0.000500
2025-11-28 16:29:54 | INFO | root | Epoch: 51, Train Loss: 0.2866, Val Acc: 0.6357, Val Loss: 1.1197, Test Acc: 0.6143, Test Loss: 1.2241, Learning Rate: 0.000500
2025-11-28 16:30:13 | INFO | root | Epoch: 52, Train Loss: 0.2798, Val Acc: 0.6429, Val Loss: 1.1417, Test Acc: 0.6119, Test Loss: 1.2696, Learning Rate: 0.000500
2025-11-28 16:30:31 | INFO | root | Epoch: 53, Train Loss: 0.2743, Val Acc: 0.6345, Val Loss: 1.1477, Test Acc: 0.6238, Test Loss: 1.2318, Learning Rate: 0.000500
2025-11-28 16:30:49 | INFO | root | Epoch: 54, Train Loss: 0.2475, Val Acc: 0.6238, Val Loss: 1.2111, Test Acc: 0.5881, Test Loss: 1.3341, Learning Rate: 0.000500
2025-11-28 16:31:08 | INFO | root | Epoch: 55, Train Loss: 0.2414, Val Acc: 0.6321, Val Loss: 1.1776, Test Acc: 0.6179, Test Loss: 1.3060, Learning Rate: 0.000500
2025-11-28 16:31:26 | INFO | root | Epoch: 56, Train Loss: 0.2502, Val Acc: 0.5738, Val Loss: 1.4540, Test Acc: 0.5702, Test Loss: 1.5376, Learning Rate: 0.000500
2025-11-28 16:31:45 | INFO | root | Epoch: 57, Train Loss: 0.2305, Val Acc: 0.6262, Val Loss: 1.2838, Test Acc: 0.5714, Test Loss: 1.4024, Learning Rate: 0.000500
2025-11-28 16:32:03 | INFO | root | Epoch: 58, Train Loss: 0.2273, Val Acc: 0.6250, Val Loss: 1.2781, Test Acc: 0.6000, Test Loss: 1.3644, Learning Rate: 0.000500
2025-11-28 16:32:03 | INFO | root | Early stopping at epoch 58 (no improvement in 20 epochs). Best Val Loss: 0.9159
2025-11-28 16:32:04 | INFO | root | Test Acc: 0.6202, Test Loss: 1.0295
2025-11-28 16:32:05 | INFO | root | Acc: 0.6202±0.0000, Loss: 1.0295±0.0000
