section,dataset,model,condition,endpoint,scope,seed,value_pp
ablation_delta,seediv,tcnet,B−A-r25,PGD,subset_n512,43,-1.3671875
ablation_delta,seediv,tcnet,B−A-r25,PGD,subset_n512,44,-0.9765625
ablation_delta,seediv,tcnet,B−A-r25,PGD,subset_n512,45,0.5859375
ablation_delta,seediv,tcnet,D−C-r25,PGD,subset_n512,42,1.3671875
ablation_delta,seediv,tcnet,D−C-r25,PGD,subset_n512,43,0.0
ablation_delta,seediv,tcnet,D−C-r25,PGD,subset_n512,44,-0.390625
ablation_delta,seediv,tcnet,D−C-r25,PGD,subset_n512,45,0.5859375
ablation_delta,seediv,tcnet,D−B-r25,PGD,subset_n512,42,4.4921875
ablation_delta,seediv,tcnet,D−B-r25,PGD,subset_n512,43,2.34375
ablation_delta,seediv,tcnet,D−B-r25,PGD,subset_n512,44,3.90625
ablation_delta,seediv,tcnet,D−B-r25,PGD,subset_n512,45,1.3671875
ablation,thubenchmark,eegnet,A-r30,PGD,subset_n512,42,77.34375
ablation,thubenchmark,eegnet,A-r30,PGD,subset_n512,43,80.2734375
ablation,thubenchmark,eegnet,A-r30,PGD,subset_n512,44,76.953125
ablation,thubenchmark,eegnet,A-r30,PGD,subset_n512,45,76.5625
ablation,thubenchmark,eegnet,A-r30,PGD,subset_n512,46,77.9296875
ablation,thubenchmark,eegnet,B-r30,PGD,subset_n512,42,78.3203125
ablation,thubenchmark,eegnet,B-r30,PGD,subset_n512,43,80.6640625
ablation,thubenchmark,eegnet,B-r30,PGD,subset_n512,44,76.171875
ablation,thubenchmark,eegnet,B-r30,PGD,subset_n512,45,76.171875
ablation,thubenchmark,eegnet,B-r30,PGD,subset_n512,46,78.125
ablation,thubenchmark,eegnet,C-r30,PGD,subset_n512,42,82.03125
ablation,thubenchmark,eegnet,C-r30,PGD,subset_n512,43,81.0546875
ablation,thubenchmark,eegnet,C-r30,PGD,subset_n512,44,78.90625
ablation,thubenchmark,eegnet,C-r30,PGD,subset_n512,45,77.9296875
ablation,thubenchmark,eegnet,C-r30,PGD,subset_n512,46,77.5390625
ablation,thubenchmark,eegnet,D-r30,PGD,subset_n512,42,81.640625
ablation,thubenchmark,eegnet,D-r30,PGD,subset_n512,43,82.6171875
ablation,thubenchmark,eegnet,D-r30,PGD,subset_n512,44,80.46875
ablation,thubenchmark,eegnet,D-r30,PGD,subset_n512,45,80.078125
ablation,thubenchmark,eegnet,D-r30,PGD,subset_n512,46,82.2265625
ablation_delta,thubenchmark,eegnet,B−A-r30,PGD,subset_n512,42,0.9765625
ablation_delta,thubenchmark,eegnet,B−A-r30,PGD,subset_n512,43,0.390625
ablation_delta,thubenchmark,eegnet,B−A-r30,PGD,subset_n512,44,-0.78125
ablation_delta,thubenchmark,eegnet,B−A-r30,PGD,subset_n512,45,-0.390625
ablation_delta,thubenchmark,eegnet,B−A-r30,PGD,subset_n512,46,0.1953125
ablation_delta,thubenchmark,eegnet,D−C-r30,PGD,subset_n512,42,-0.390625
ablation_delta,thubenchmark,eegnet,D−C-r30,PGD,subset_n512,43,1.5625
ablation_delta,thubenchmark,eegnet,D−C-r30,PGD,subset_n512,44,1.5625
ablation_delta,thubenchmark,eegnet,D−C-r30,PGD,subset_n512,45,2.1484375
ablation_delta,thubenchmark,eegnet,D−C-r30,PGD,subset_n512,46,4.6875
ablation_delta,thubenchmark,eegnet,D−B-r30,PGD,subset_n512,42,3.3203125
ablation_delta,thubenchmark,eegnet,D−B-r30,PGD,subset_n512,43,1.953125
ablation_delta,thubenchmark,eegnet,D−B-r30,PGD,subset_n512,44,4.296875
ablation_delta,thubenchmark,eegnet,D−B-r30,PGD,subset_n512,45,3.90625
ablation_delta,thubenchmark,eegnet,D−B-r30,PGD,subset_n512,46,4.1015625
ablation,thubenchmark,deepconvnet,A-r30,PGD,subset_n512,42,75.9765625
ablation,thubenchmark,deepconvnet,A-r30,PGD,subset_n512,43,77.734375
ablation,thubenchmark,deepconvnet,A-r30,PGD,subset_n512,44,75.0
ablation,thubenchmark,deepconvnet,A-r30,PGD,subset_n512,45,73.2421875
ablation,thubenchmark,deepconvnet,A-r30,PGD,subset_n512,46,77.1484375
ablation,thubenchmark,deepconvnet,B-r30,PGD,subset_n512,42,77.9296875
ablation,thubenchmark,deepconvnet,B-r30,PGD,subset_n512,43,76.5625
ablation,thubenchmark,deepconvnet,B-r30,PGD,subset_n512,44,77.1484375
ablation,thubenchmark,deepconvnet,B-r30,PGD,subset_n512,45,74.609375
ablation,thubenchmark,deepconvnet,B-r30,PGD,subset_n512,46,77.734375
ablation,thubenchmark,deepconvnet,C-r30,PGD,subset_n512,42,78.7109375
ablation,thubenchmark,deepconvnet,C-r30,PGD,subset_n512,43,78.90625
ablation,thubenchmark,deepconvnet,C-r30,PGD,subset_n512,44,76.953125
ablation,thubenchmark,deepconvnet,C-r30,PGD,subset_n512,45,75.78125
ablation,thubenchmark,deepconvnet,C-r30,PGD,subset_n512,46,78.7109375
ablation,thubenchmark,deepconvnet,D-r30,PGD,subset_n512,42,78.3203125
ablation,thubenchmark,deepconvnet,D-r30,PGD,subset_n512,43,78.7109375
ablation,thubenchmark,deepconvnet,D-r30,PGD,subset_n512,44,78.7109375
ablation,thubenchmark,deepconvnet,D-r30,PGD,subset_n512,45,76.171875
ablation,thubenchmark,deepconvnet,D-r30,PGD,subset_n512,46,79.1015625
ablation_delta,thubenchmark,deepconvnet,B−A-r30,PGD,subset_n512,42,1.953125
ablation_delta,thubenchmark,deepconvnet,B−A-r30,PGD,subset_n512,43,-1.171875
ablation_delta,thubenchmark,deepconvnet,B−A-r30,PGD,subset_n512,44,2.1484375
ablation_delta,thubenchmark,deepconvnet,B−A-r30,PGD,subset_n512,45,1.3671875
ablation_delta,thubenchmark,deepconvnet,B−A-r30,PGD,subset_n512,46,0.5859375
ablation_delta,thubenchmark,deepconvnet,D−C-r30,PGD,subset_n512,42,-0.390625
ablation_delta,thubenchmark,deepconvnet,D−C-r30,PGD,subset_n512,43,-0.1953125
ablation_delta,thubenchmark,deepconvnet,D−C-r30,PGD,subset_n512,44,1.7578125
ablation_delta,thubenchmark,deepconvnet,D−C-r30,PGD,subset_n512,45,0.390625
ablation_delta,thubenchmark,deepconvnet,D−C-r30,PGD,subset_n512,46,0.390625
ablation_delta,thubenchmark,deepconvnet,D−B-r30,PGD,subset_n512,42,0.390625
ablation_delta,thubenchmark,deepconvnet,D−B-r30,PGD,subset_n512,43,2.1484375
ablation_delta,thubenchmark,deepconvnet,D−B-r30,PGD,subset_n512,44,1.5625
ablation_delta,thubenchmark,deepconvnet,D−B-r30,PGD,subset_n512,45,1.5625
ablation_delta,thubenchmark,deepconvnet,D−B-r30,PGD,subset_n512,46,1.3671875
ablation,thubenchmark,tsception,A-r30,PGD,subset_n512,42,41.2109375
ablation,thubenchmark,tsception,A-r30,PGD,subset_n512,43,40.4296875
ablation,thubenchmark,tsception,A-r30,PGD,subset_n512,44,38.28125
ablation,thubenchmark,tsception,A-r30,PGD,subset_n512,45,42.578125
ablation,thubenchmark,tsception,A-r30,PGD,subset_n512,46,37.3046875
ablation,thubenchmark,tsception,B-r30,PGD,subset_n512,42,35.7421875
ablation,thubenchmark,tsception,B-r30,PGD,subset_n512,43,36.9140625
ablation,thubenchmark,tsception,B-r30,PGD,subset_n512,44,34.5703125
ablation,thubenchmark,tsception,B-r30,PGD,subset_n512,45,39.84375
ablation,thubenchmark,tsception,B-r30,PGD,subset_n512,46,33.7890625
ablation,thubenchmark,tsception,C-r30,PGD,subset_n512,42,48.2421875
ablation,thubenchmark,tsception,C-r30,PGD,subset_n512,43,46.484375
ablation,thubenchmark,tsception,C-r30,PGD,subset_n512,44,46.2890625
ablation,thubenchmark,tsception,C-r30,PGD,subset_n512,45,49.4140625
ablation,thubenchmark,tsception,C-r30,PGD,subset_n512,46,44.921875
ablation,thubenchmark,tsception,D-r30,PGD,subset_n512,42,45.703125
ablation,thubenchmark,tsception,D-r30,PGD,subset_n512,43,45.1171875
ablation,thubenchmark,tsception,D-r30,PGD,subset_n512,44,43.75
ablation,thubenchmark,tsception,D-r30,PGD,subset_n512,45,45.1171875
ablation,thubenchmark,tsception,D-r30,PGD,subset_n512,46,45.8984375
ablation_delta,thubenchmark,tsception,B−A-r30,PGD,subset_n512,42,-5.46875
ablation_delta,thubenchmark,tsception,B−A-r30,PGD,subset_n512,43,-3.515625
ablation_delta,thubenchmark,tsception,B−A-r30,PGD,subset_n512,44,-3.7109375
ablation_delta,thubenchmark,tsception,B−A-r30,PGD,subset_n512,45,-2.734375
ablation_delta,thubenchmark,tsception,B−A-r30,PGD,subset_n512,46,-3.515625
ablation_delta,thubenchmark,tsception,D−C-r30,PGD,subset_n512,42,-2.5390625
ablation_delta,thubenchmark,tsception,D−C-r30,PGD,subset_n512,43,-1.3671875
ablation_delta,thubenchmark,tsception,D−C-r30,PGD,subset_n512,44,-2.5390625
ablation_delta,thubenchmark,tsception,D−C-r30,PGD,subset_n512,45,-4.296875
ablation_delta,thubenchmark,tsception,D−C-r30,PGD,subset_n512,46,0.9765625
ablation_delta,thubenchmark,tsception,D−B-r30,PGD,subset_n512,42,9.9609375
ablation_delta,thubenchmark,tsception,D−B-r30,PGD,subset_n512,43,8.203125
ablation_delta,thubenchmark,tsception,D−B-r30,PGD,subset_n512,44,9.1796875
ablation_delta,thubenchmark,tsception,D−B-r30,PGD,subset_n512,45,5.2734375
ablation_delta,thubenchmark,tsception,D−B-r30,PGD,subset_n512,46,12.109375
ablation,thubenchmark,atcnet,A-r30,PGD,subset_n512,42,88.28125
ablation,thubenchmark,atcnet,A-r30,PGD,subset_n512,43,84.5703125
ablation,thubenchmark,atcnet,A-r30,PGD,subset_n512,44,86.328125
ablation,thubenchmark,atcnet,A-r30,PGD,subset_n512,45,83.984375
ablation,thubenchmark,atcnet,A-r30,PGD,subset_n512,46,85.546875
ablation,thubenchmark,atcnet,B-r30,PGD,subset_n512,42,88.671875
ablation,thubenchmark,atcnet,B-r30,PGD,subset_n512,43,86.71875
ablation,thubenchmark,atcnet,B-r30,PGD,subset_n512,44,85.3515625
ablation,thubenchmark,atcnet,B-r30,PGD,subset_n512,45,83.7890625
ablation,thubenchmark,atcnet,B-r30,PGD,subset_n512,46,85.3515625
ablation,thubenchmark,atcnet,C-r30,PGD,subset_n512,42,85.15625
ablation,thubenchmark,atcnet,C-r30,PGD,subset_n512,43,82.421875
ablation,thubenchmark,atcnet,C-r30,PGD,subset_n512,44,84.1796875
ablation,thubenchmark,atcnet,C-r30,PGD,subset_n512,45,81.640625
ablation,thubenchmark,atcnet,C-r30,PGD,subset_n512,46,84.1796875
ablation,thubenchmark,atcnet,D-r30,PGD,subset_n512,42,86.1328125
ablation,thubenchmark,atcnet,D-r30,PGD,subset_n512,43,85.7421875
ablation,thubenchmark,atcnet,D-r30,PGD,subset_n512,44,84.5703125
ablation,thubenchmark,atcnet,D-r30,PGD,subset_n512,45,82.8125
ablation,thubenchmark,atcnet,D-r30,PGD,subset_n512,46,84.5703125
ablation_delta,thubenchmark,atcnet,B−A-r30,PGD,subset_n512,42,0.390625
ablation_delta,thubenchmark,atcnet,B−A-r30,PGD,subset_n512,43,2.1484375
ablation_delta,thubenchmark,atcnet,B−A-r30,PGD,subset_n512,44,-0.9765625
ablation_delta,thubenchmark,atcnet,B−A-r30,PGD,subset_n512,45,-0.1953125
ablation_delta,thubenchmark,atcnet,B−A-r30,PGD,subset_n512,46,-0.1953125
ablation_delta,thubenchmark,atcnet,D−C-r30,PGD,subset_n512,42,0.9765625
ablation_delta,thubenchmark,atcnet,D−C-r30,PGD,subset_n512,43,3.3203125
ablation_delta,thubenchmark,atcnet,D−C-r30,PGD,subset_n512,44,0.390625
ablation_delta,thubenchmark,atcnet,D−C-r30,PGD,subset_n512,45,1.171875
ablation_delta,thubenchmark,atcnet,D−C-r30,PGD,subset_n512,46,0.390625
ablation_delta,thubenchmark,atcnet,D−B-r30,PGD,subset_n512,42,-2.5390625
ablation_delta,thubenchmark,atcnet,D−B-r30,PGD,subset_n512,43,-0.9765625
ablation_delta,thubenchmark,atcnet,D−B-r30,PGD,subset_n512,44,-0.78125
ablation_delta,thubenchmark,atcnet,D−B-r30,PGD,subset_n512,45,-0.9765625
ablation_delta,thubenchmark,atcnet,D−B-r30,PGD,subset_n512,46,-0.78125
ablation,thubenchmark,conformer,A-r30,PGD,subset_n512,42,75.390625
ablation,thubenchmark,conformer,A-r30,PGD,subset_n512,43,76.953125
ablation,thubenchmark,conformer,A-r30,PGD,subset_n512,44,73.2421875
ablation,thubenchmark,conformer,A-r30,PGD,subset_n512,45,76.171875
ablation,thubenchmark,conformer,A-r30,PGD,subset_n512,46,74.8046875
ablation,thubenchmark,conformer,B-r30,PGD,subset_n512,42,73.6328125
ablation,thubenchmark,conformer,B-r30,PGD,subset_n512,43,75.78125
ablation,thubenchmark,conformer,B-r30,PGD,subset_n512,44,74.4140625
ablation,thubenchmark,conformer,B-r30,PGD,subset_n512,45,70.3125
ablation,thubenchmark,conformer,B-r30,PGD,subset_n512,46,76.953125
ablation,thubenchmark,conformer,C-r30,PGD,subset_n512,42,77.9296875
ablation,thubenchmark,conformer,C-r30,PGD,subset_n512,43,80.46875
ablation,thubenchmark,conformer,C-r30,PGD,subset_n512,44,76.953125
ablation,thubenchmark,conformer,C-r30,PGD,subset_n512,45,79.4921875
ablation,thubenchmark,conformer,C-r30,PGD,subset_n512,46,76.5625
ablation,thubenchmark,conformer,D-r30,PGD,subset_n512,42,78.515625
ablation,thubenchmark,conformer,D-r30,PGD,subset_n512,43,79.296875
ablation,thubenchmark,conformer,D-r30,PGD,subset_n512,44,78.515625
ablation,thubenchmark,conformer,D-r30,PGD,subset_n512,45,76.171875
ablation,thubenchmark,conformer,D-r30,PGD,subset_n512,46,78.90625
ablation_delta,thubenchmark,conformer,B−A-r30,PGD,subset_n512,42,-1.7578125
ablation_delta,thubenchmark,conformer,B−A-r30,PGD,subset_n512,43,-1.171875
ablation_delta,thubenchmark,conformer,B−A-r30,PGD,subset_n512,44,1.171875
ablation_delta,thubenchmark,conformer,B−A-r30,PGD,subset_n512,45,-5.859375
ablation_delta,thubenchmark,conformer,B−A-r30,PGD,subset_n512,46,2.1484375
ablation_delta,thubenchmark,conformer,D−C-r30,PGD,subset_n512,42,0.5859375
ablation_delta,thubenchmark,conformer,D−C-r30,PGD,subset_n512,43,-1.171875
ablation_delta,thubenchmark,conformer,D−C-r30,PGD,subset_n512,44,1.5625
ablation_delta,thubenchmark,conformer,D−C-r30,PGD,subset_n512,45,-3.3203125
ablation_delta,thubenchmark,conformer,D−C-r30,PGD,subset_n512,46,2.34375
ablation_delta,thubenchmark,conformer,D−B-r30,PGD,subset_n512,42,4.8828125
ablation_delta,thubenchmark,conformer,D−B-r30,PGD,subset_n512,43,3.515625
ablation_delta,thubenchmark,conformer,D−B-r30,PGD,subset_n512,44,4.1015625
ablation_delta,thubenchmark,conformer,D−B-r30,PGD,subset_n512,45,5.859375
ablation_delta,thubenchmark,conformer,D−B-r30,PGD,subset_n512,46,1.953125
ablation,thubenchmark,tcnet,A-r30,PGD,subset_n512,42,47.65625
ablation,thubenchmark,tcnet,A-r30,PGD,subset_n512,43,53.90625
ablation,thubenchmark,tcnet,A-r30,PGD,subset_n512,44,52.34375
ablation,thubenchmark,tcnet,A-r30,PGD,subset_n512,45,43.75
ablation,thubenchmark,tcnet,A-r30,PGD,subset_n512,46,51.5625
ablation,thubenchmark,tcnet,B-r30,PGD,subset_n512,42,47.0703125
ablation,thubenchmark,tcnet,B-r30,PGD,subset_n512,43,52.5390625
ablation,thubenchmark,tcnet,B-r30,PGD,subset_n512,44,52.5390625
ablation,thubenchmark,tcnet,B-r30,PGD,subset_n512,45,46.2890625
ablation,thubenchmark,tcnet,B-r30,PGD,subset_n512,46,49.21875
ablation,thubenchmark,tcnet,C-r30,PGD,subset_n512,42,53.3203125
ablation,thubenchmark,tcnet,C-r30,PGD,subset_n512,43,58.203125
ablation,thubenchmark,tcnet,C-r30,PGD,subset_n512,44,56.640625
ablation,thubenchmark,tcnet,C-r30,PGD,subset_n512,45,50.78125
ablation,thubenchmark,tcnet,C-r30,PGD,subset_n512,46,57.8125
ablation,thubenchmark,tcnet,D-r30,PGD,subset_n512,42,58.984375
ablation,thubenchmark,tcnet,D-r30,PGD,subset_n512,43,63.28125
ablation,thubenchmark,tcnet,D-r30,PGD,subset_n512,44,56.640625
ablation,thubenchmark,tcnet,D-r30,PGD,subset_n512,45,53.3203125
ablation,thubenchmark,tcnet,D-r30,PGD,subset_n512,46,57.6171875
ablation_delta,thubenchmark,tcnet,B−A-r30,PGD,subset_n512,42,-0.5859375
ablation_delta,thubenchmark,tcnet,B−A-r30,PGD,subset_n512,43,-1.3671875
ablation_delta,thubenchmark,tcnet,B−A-r30,PGD,subset_n512,44,0.1953125
ablation_delta,thubenchmark,tcnet,B−A-r30,PGD,subset_n512,45,2.5390625
ablation_delta,thubenchmark,tcnet,B−A-r30,PGD,subset_n512,46,-2.34375
ablation_delta,thubenchmark,tcnet,D−C-r30,PGD,subset_n512,42,5.6640625
ablation_delta,thubenchmark,tcnet,D−C-r30,PGD,subset_n512,43,5.078125
ablation_delta,thubenchmark,tcnet,D−C-r30,PGD,subset_n512,44,0.0
ablation_delta,thubenchmark,tcnet,D−C-r30,PGD,subset_n512,45,2.5390625
ablation_delta,thubenchmark,tcnet,D−C-r30,PGD,subset_n512,46,-0.1953125
ablation_delta,thubenchmark,tcnet,D−B-r30,PGD,subset_n512,42,11.9140625
ablation_delta,thubenchmark,tcnet,D−B-r30,PGD,subset_n512,43,10.7421875
ablation_delta,thubenchmark,tcnet,D−B-r30,PGD,subset_n512,44,4.1015625
ablation_delta,thubenchmark,tcnet,D−B-r30,PGD,subset_n512,45,7.03125
ablation_delta,thubenchmark,tcnet,D−B-r30,PGD,subset_n512,46,8.3984375
ablation,seediv,eegnet,A-r30,PGD,subset_n512,42,27.5390625
ablation,seediv,eegnet,A-r30,PGD,subset_n512,43,29.8828125
ablation,seediv,eegnet,A-r30,PGD,subset_n512,44,21.6796875
ablation,seediv,eegnet,A-r30,PGD,subset_n512,45,28.125
ablation,seediv,eegnet,A-r30,PGD,subset_n512,46,20.1171875
ablation,seediv,eegnet,B-r30,PGD,subset_n512,42,27.1484375
ablation,seediv,eegnet,B-r30,PGD,subset_n512,43,29.1015625
ablation,seediv,eegnet,B-r30,PGD,subset_n512,44,25.78125
ablation,seediv,eegnet,B-r30,PGD,subset_n512,45,31.640625
ablation,seediv,eegnet,B-r30,PGD,subset_n512,46,26.5625
ablation,seediv,eegnet,C-r30,PGD,subset_n512,42,27.9296875
ablation,seediv,eegnet,C-r30,PGD,subset_n512,43,30.6640625
ablation,seediv,eegnet,C-r30,PGD,subset_n512,44,22.8515625
ablation,seediv,eegnet,C-r30,PGD,subset_n512,45,29.4921875
ablation,seediv,eegnet,C-r30,PGD,subset_n512,46,20.5078125
ablation,seediv,eegnet,D-r30,PGD,subset_n512,42,27.5390625
ablation,seediv,eegnet,D-r30,PGD,subset_n512,43,30.859375
ablation,seediv,eegnet,D-r30,PGD,subset_n512,44,26.3671875
ablation,seediv,eegnet,D-r30,PGD,subset_n512,45,32.421875
ablation,seediv,eegnet,D-r30,PGD,subset_n512,46,30.46875
ablation_delta,seediv,eegnet,B−A-r30,PGD,subset_n512,42,-0.390625
ablation_delta,seediv,eegnet,B−A-r30,PGD,subset_n512,43,-0.78125
ablation_delta,seediv,eegnet,B−A-r30,PGD,subset_n512,44,4.1015625
ablation_delta,seediv,eegnet,B−A-r30,PGD,subset_n512,45,3.515625
ablation_delta,seediv,eegnet,B−A-r30,PGD,subset_n512,46,6.4453125
ablation_delta,seediv,eegnet,D−C-r30,PGD,subset_n512,42,-0.390625
ablation_delta,seediv,eegnet,D−C-r30,PGD,subset_n512,43,0.1953125
ablation_delta,seediv,eegnet,D−C-r30,PGD,subset_n512,44,3.515625
ablation_delta,seediv,eegnet,D−C-r30,PGD,subset_n512,45,2.9296875
ablation_delta,seediv,eegnet,D−C-r30,PGD,subset_n512,46,9.9609375
ablation_delta,seediv,eegnet,D−B-r30,PGD,subset_n512,42,0.390625
ablation_delta,seediv,eegnet,D−B-r30,PGD,subset_n512,43,1.7578125
ablation_delta,seediv,eegnet,D−B-r30,PGD,subset_n512,44,0.5859375
ablation_delta,seediv,eegnet,D−B-r30,PGD,subset_n512,45,0.78125
ablation_delta,seediv,eegnet,D−B-r30,PGD,subset_n512,46,3.90625
ablation,seediv,deepconvnet,A-r30,PGD,subset_n512,42,22.4609375
ablation,seediv,deepconvnet,A-r30,PGD,subset_n512,43,21.6796875
ablation,seediv,deepconvnet,A-r30,PGD,subset_n512,44,20.3125
ablation,seediv,deepconvnet,A-r30,PGD,subset_n512,45,25.1953125
ablation,seediv,deepconvnet,A-r30,PGD,subset_n512,46,25.390625
ablation,seediv,deepconvnet,B-r30,PGD,subset_n512,42,18.75
ablation,seediv,deepconvnet,B-r30,PGD,subset_n512,43,20.8984375
ablation,seediv,deepconvnet,B-r30,PGD,subset_n512,44,18.75
ablation,seediv,deepconvnet,B-r30,PGD,subset_n512,45,20.3125
ablation,seediv,deepconvnet,B-r30,PGD,subset_n512,46,21.6796875
ablation,seediv,deepconvnet,C-r30,PGD,subset_n512,42,23.6328125
ablation,seediv,deepconvnet,C-r30,PGD,subset_n512,43,25.78125
ablation,seediv,deepconvnet,C-r30,PGD,subset_n512,44,23.046875
ablation,seediv,deepconvnet,C-r30,PGD,subset_n512,45,26.5625
ablation,seediv,deepconvnet,C-r30,PGD,subset_n512,46,27.734375
ablation,seediv,deepconvnet,D-r30,PGD,subset_n512,42,22.8515625
ablation,seediv,deepconvnet,D-r30,PGD,subset_n512,43,25.78125
ablation,seediv,deepconvnet,D-r30,PGD,subset_n512,44,24.0234375
ablation,seediv,deepconvnet,D-r30,PGD,subset_n512,45,25.5859375
ablation,seediv,deepconvnet,D-r30,PGD,subset_n512,46,25.5859375
ablation_delta,seediv,deepconvnet,B−A-r30,PGD,subset_n512,42,-3.7109375
ablation_delta,seediv,deepconvnet,B−A-r30,PGD,subset_n512,43,-0.78125
ablation_delta,seediv,deepconvnet,B−A-r30,PGD,subset_n512,44,-1.5625
ablation_delta,seediv,deepconvnet,B−A-r30,PGD,subset_n512,45,-4.8828125
ablation_delta,seediv,deepconvnet,B−A-r30,PGD,subset_n512,46,-3.7109375
ablation_delta,seediv,deepconvnet,D−C-r30,PGD,subset_n512,42,-0.78125
ablation_delta,seediv,deepconvnet,D−C-r30,PGD,subset_n512,43,0.0
ablation_delta,seediv,deepconvnet,D−C-r30,PGD,subset_n512,44,0.9765625
ablation_delta,seediv,deepconvnet,D−C-r30,PGD,subset_n512,45,-0.9765625
ablation_delta,seediv,deepconvnet,D−C-r30,PGD,subset_n512,46,-2.1484375
ablation_delta,seediv,deepconvnet,D−B-r30,PGD,subset_n512,42,4.1015625
ablation_delta,seediv,deepconvnet,D−B-r30,PGD,subset_n512,43,4.8828125
ablation_delta,seediv,deepconvnet,D−B-r30,PGD,subset_n512,44,5.2734375
ablation_delta,seediv,deepconvnet,D−B-r30,PGD,subset_n512,45,5.2734375
ablation_delta,seediv,deepconvnet,D−B-r30,PGD,subset_n512,46,3.90625
ablation,seediv,tsception,A-r30,PGD,subset_n512,42,32.8125
ablation,seediv,tsception,A-r30,PGD,subset_n512,43,30.46875
ablation,seediv,tsception,A-r30,PGD,subset_n512,44,29.4921875
ablation,seediv,tsception,A-r30,PGD,subset_n512,45,36.9140625
ablation,seediv,tsception,A-r30,PGD,subset_n512,46,34.5703125
ablation,seediv,tsception,B-r30,PGD,subset_n512,42,32.03125
ablation,seediv,tsception,B-r30,PGD,subset_n512,43,31.25
ablation,seediv,tsception,B-r30,PGD,subset_n512,44,28.7109375
ablation,seediv,tsception,B-r30,PGD,subset_n512,45,35.9375
ablation,seediv,tsception,B-r30,PGD,subset_n512,46,31.8359375
ablation,seediv,tsception,C-r30,PGD,subset_n512,42,33.59375
ablation,seediv,tsception,C-r30,PGD,subset_n512,43,34.5703125
ablation,seediv,tsception,C-r30,PGD,subset_n512,44,32.421875
ablation,seediv,tsception,C-r30,PGD,subset_n512,45,39.2578125
ablation,seediv,tsception,C-r30,PGD,subset_n512,46,35.9375
ablation,seediv,tsception,D-r30,PGD,subset_n512,42,33.59375
ablation,seediv,tsception,D-r30,PGD,subset_n512,43,34.9609375
ablation,seediv,tsception,D-r30,PGD,subset_n512,44,31.8359375
ablation,seediv,tsception,D-r30,PGD,subset_n512,45,41.2109375
ablation,seediv,tsception,D-r30,PGD,subset_n512,46,35.7421875
ablation_delta,seediv,tsception,B−A-r30,PGD,subset_n512,42,-0.78125
ablation_delta,seediv,tsception,B−A-r30,PGD,subset_n512,43,0.78125
ablation_delta,seediv,tsception,B−A-r30,PGD,subset_n512,44,-0.78125
ablation_delta,seediv,tsception,B−A-r30,PGD,subset_n512,45,-0.9765625
ablation_delta,seediv,tsception,B−A-r30,PGD,subset_n512,46,-2.734375
ablation_delta,seediv,tsception,D−C-r30,PGD,subset_n512,42,0.0
ablation_delta,seediv,tsception,D−C-r30,PGD,subset_n512,43,0.390625
ablation_delta,seediv,tsception,D−C-r30,PGD,subset_n512,44,-0.5859375
ablation_delta,seediv,tsception,D−C-r30,PGD,subset_n512,45,1.953125
ablation_delta,seediv,tsception,D−C-r30,PGD,subset_n512,46,-0.1953125
ablation_delta,seediv,tsception,D−B-r30,PGD,subset_n512,42,1.5625
ablation_delta,seediv,tsception,D−B-r30,PGD,subset_n512,43,3.7109375
ablation_delta,seediv,tsception,D−B-r30,PGD,subset_n512,44,3.125
ablation_delta,seediv,tsception,D−B-r30,PGD,subset_n512,45,5.2734375
ablation_delta,seediv,tsception,D−B-r30,PGD,subset_n512,46,3.90625
ablation,seediv,atcnet,A-r30,PGD,subset_n512,42,28.7109375
ablation,seediv,atcnet,A-r30,PGD,subset_n512,43,28.7109375
ablation,seediv,atcnet,A-r30,PGD,subset_n512,44,28.90625
ablation,seediv,atcnet,A-r30,PGD,subset_n512,45,29.4921875
ablation,seediv,atcnet,A-r30,PGD,subset_n512,46,29.296875
ablation,seediv,atcnet,B-r30,PGD,subset_n512,42,27.734375
ablation,seediv,atcnet,B-r30,PGD,subset_n512,43,27.1484375
ablation,seediv,atcnet,B-r30,PGD,subset_n512,44,29.296875
ablation,seediv,atcnet,B-r30,PGD,subset_n512,45,30.6640625
ablation,seediv,atcnet,B-r30,PGD,subset_n512,46,28.515625
ablation,seediv,atcnet,C-r30,PGD,subset_n512,42,28.3203125
ablation,seediv,atcnet,C-r30,PGD,subset_n512,43,29.296875
ablation,seediv,atcnet,C-r30,PGD,subset_n512,44,29.296875
ablation,seediv,atcnet,C-r30,PGD,subset_n512,45,32.6171875
ablation,seediv,atcnet,C-r30,PGD,subset_n512,46,30.6640625
ablation,seediv,atcnet,D-r30,PGD,subset_n512,42,29.4921875
ablation,seediv,atcnet,D-r30,PGD,subset_n512,43,30.078125
ablation,seediv,atcnet,D-r30,PGD,subset_n512,44,31.640625
ablation,seediv,atcnet,D-r30,PGD,subset_n512,45,33.3984375
ablation,seediv,atcnet,D-r30,PGD,subset_n512,46,29.8828125
ablation_delta,seediv,atcnet,B−A-r30,PGD,subset_n512,42,-0.9765625
ablation_delta,seediv,atcnet,B−A-r30,PGD,subset_n512,43,-1.5625
ablation_delta,seediv,atcnet,B−A-r30,PGD,subset_n512,44,0.390625
ablation_delta,seediv,atcnet,B−A-r30,PGD,subset_n512,45,1.171875
ablation_delta,seediv,atcnet,B−A-r30,PGD,subset_n512,46,-0.78125
ablation_delta,seediv,atcnet,D−C-r30,PGD,subset_n512,42,1.171875
