comparison,dataset,model,method,attack,scope,rank,metric,seed_count,mean_delta_pp,sample_std_pp,positive_seeds
tnp_minus_same_subset_raw,thubenchmark,conformer,rpcf_at,cw,subset_n512,30,robust,5,18.046875,2.457369685554938,5
tnp_minus_same_subset_raw,thubenchmark,tcnet,madry,autoattack,subset_n512,25,clean,5,-5.6640625,0.78125,0
tnp_minus_same_subset_raw,thubenchmark,tcnet,madry,autoattack,subset_n512,25,robust,5,16.796875,1.7249532942046575,5
tnp_minus_same_subset_raw,thubenchmark,tcnet,madry,autoattack,subset_n512,30,clean,5,-4.84375,0.9098292733478216,0
tnp_minus_same_subset_raw,thubenchmark,tcnet,madry,autoattack,subset_n512,30,robust,5,13.6328125,2.3776840302395628,5
tnp_minus_same_subset_raw,thubenchmark,tcnet,madry,fgsm,subset_n512,25,clean,5,-5.6640625,0.78125,0
tnp_minus_same_subset_raw,thubenchmark,tcnet,madry,fgsm,subset_n512,25,robust,5,2.890625,0.46630220259036415,5
tnp_minus_same_subset_raw,thubenchmark,tcnet,madry,fgsm,subset_n512,30,clean,5,-4.84375,0.9098292733478216,0
tnp_minus_same_subset_raw,thubenchmark,tcnet,madry,fgsm,subset_n512,30,robust,5,3.1640625,1.2536567606157196,5
tnp_minus_same_subset_raw,thubenchmark,tcnet,madry,pgd,subset_n512,25,clean,5,-5.6640625,0.78125,0
tnp_minus_same_subset_raw,thubenchmark,tcnet,madry,pgd,subset_n512,25,robust,5,6.40625,0.4234274099351328,5
tnp_minus_same_subset_raw,thubenchmark,tcnet,madry,pgd,subset_n512,30,clean,5,-4.84375,0.9098292733478216,0
tnp_minus_same_subset_raw,thubenchmark,tcnet,madry,pgd,subset_n512,30,robust,5,5.5078125,1.207151339090816,5
tnp_minus_same_subset_raw,thubenchmark,tcnet,madry,cw,subset_n512,25,clean,5,-5.6640625,0.78125,0
tnp_minus_same_subset_raw,thubenchmark,tcnet,madry,cw,subset_n512,25,robust,5,5.3515625,0.9427748739177476,5
tnp_minus_same_subset_raw,thubenchmark,tcnet,madry,cw,subset_n512,30,clean,5,-4.84375,0.9098292733478216,0
tnp_minus_same_subset_raw,thubenchmark,tcnet,madry,cw,subset_n512,30,robust,5,2.7734375,0.7981569039727558,5
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,autoattack,subset_n512,raw,clean,5,0.15625,1.2911323344561259,3
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,autoattack,subset_n512,raw,robust,5,0.9765625,1.5191747252054733,4
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,autoattack,subset_n512,25,clean,5,0.4296875,0.7981569039727558,2
tnp_minus_same_subset_raw,thubenchmark,tcnet,rpcf_at,autoattack,subset_n512,25,clean,5,-5.390625,1.0839403848055944,0
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,autoattack,subset_n512,25,robust,5,1.5234375,1.6188567019611015,4
tnp_minus_same_subset_raw,thubenchmark,tcnet,rpcf_at,autoattack,subset_n512,25,robust,5,17.34375,1.1992251119538087,5
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,autoattack,subset_n512,30,clean,5,1.015625,1.5465494449085277,4
tnp_minus_same_subset_raw,thubenchmark,tcnet,rpcf_at,autoattack,subset_n512,30,clean,5,-3.984375,0.8240243402237886,0
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,autoattack,subset_n512,30,robust,5,2.9296875,3.5291623046079397,3
tnp_minus_same_subset_raw,thubenchmark,tcnet,rpcf_at,autoattack,subset_n512,30,robust,5,15.5859375,2.5667064845311733,5
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,fgsm,subset_n512,raw,clean,5,0.15625,1.2911323344561259,3
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,fgsm,subset_n512,raw,robust,5,0.546875,1.1992251119538087,4
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,fgsm,subset_n512,25,clean,5,0.4296875,0.7981569039727558,2
tnp_minus_same_subset_raw,thubenchmark,tcnet,rpcf_at,fgsm,subset_n512,25,clean,5,-5.390625,1.0839403848055944,0
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,fgsm,subset_n512,25,robust,5,2.9296875,1.1637085242004868,5
tnp_minus_same_subset_raw,thubenchmark,tcnet,rpcf_at,fgsm,subset_n512,25,robust,5,5.2734375,1.8682740693075186,5
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,fgsm,subset_n512,30,clean,5,1.015625,1.5465494449085277,4
tnp_minus_same_subset_raw,thubenchmark,tcnet,rpcf_at,fgsm,subset_n512,30,clean,5,-3.984375,0.8240243402237886,0
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,fgsm,subset_n512,30,robust,5,2.2265625,2.879120900240753,3
tnp_minus_same_subset_raw,thubenchmark,tcnet,rpcf_at,fgsm,subset_n512,30,robust,5,4.84375,2.3453770394184494,5
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,pgd,subset_n512,raw,clean,5,0.15625,1.2911323344561259,3
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,pgd,subset_n512,raw,robust,5,-0.3125,1.8508371469503333,2
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,pgd,subset_n512,25,clean,5,0.4296875,0.7981569039727558,2
tnp_minus_same_subset_raw,thubenchmark,tcnet,rpcf_at,pgd,subset_n512,25,clean,5,-5.390625,1.0839403848055944,0
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,pgd,subset_n512,25,robust,5,2.5390625,3.0757843257858637,4
tnp_minus_same_subset_raw,thubenchmark,tcnet,rpcf_at,pgd,subset_n512,25,robust,5,9.2578125,2.7119617121421533,5
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,pgd,subset_n512,30,clean,5,1.015625,1.5465494449085277,4
tnp_minus_same_subset_raw,thubenchmark,tcnet,rpcf_at,pgd,subset_n512,30,clean,5,-3.984375,0.8240243402237886,0
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,pgd,subset_n512,30,robust,5,2.6171875,2.743428093659122,3
tnp_minus_same_subset_raw,thubenchmark,tcnet,rpcf_at,pgd,subset_n512,30,robust,5,8.4375,3.089396795265016,5
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,cw,subset_n512,raw,clean,5,0.15625,1.2911323344561259,3
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,cw,subset_n512,raw,robust,5,0.0,0.6623369124145769,3
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,cw,subset_n512,25,clean,5,0.4296875,0.7981569039727558,2
tnp_minus_same_subset_raw,thubenchmark,tcnet,rpcf_at,cw,subset_n512,25,clean,5,-5.390625,1.0839403848055944,0
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,cw,subset_n512,25,robust,5,-0.5859375,0.956831930774679,1
tnp_minus_same_subset_raw,thubenchmark,tcnet,rpcf_at,cw,subset_n512,25,robust,5,4.765625,0.38073415409410016,5
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,cw,subset_n512,30,clean,5,1.015625,1.5465494449085277,4
tnp_minus_same_subset_raw,thubenchmark,tcnet,rpcf_at,cw,subset_n512,30,clean,5,-3.984375,0.8240243402237886,0
rpcf_minus_madry,thubenchmark,tcnet,rpcf_at,cw,subset_n512,30,robust,5,-0.5859375,0.9468124721516268,1
tnp_minus_same_subset_raw,thubenchmark,tcnet,rpcf_at,cw,subset_n512,30,robust,5,2.1875,0.6960363156720883,5
tnp_minus_same_subset_raw,seediv,eegnet,madry,autoattack,subset_n512,25,clean,5,-0.1171875,0.5277053158635272,2
tnp_minus_same_subset_raw,seediv,eegnet,madry,autoattack,subset_n512,25,robust,5,4.2578125,1.7868692205441687,5
tnp_minus_same_subset_raw,seediv,eegnet,madry,autoattack,subset_n512,30,clean,5,-0.1171875,0.5277053158635272,3
tnp_minus_same_subset_raw,seediv,eegnet,madry,autoattack,subset_n512,30,robust,5,3.3203125,2.2609056450762157,5
tnp_minus_same_subset_raw,seediv,eegnet,madry,fgsm,subset_n512,25,clean,5,-0.1171875,0.5277053158635272,2
tnp_minus_same_subset_raw,seediv,eegnet,madry,fgsm,subset_n512,25,robust,5,0.703125,0.2962060720332637,5
tnp_minus_same_subset_raw,seediv,eegnet,madry,fgsm,subset_n512,30,clean,5,-0.1171875,0.5277053158635272,3
tnp_minus_same_subset_raw,seediv,eegnet,madry,fgsm,subset_n512,30,robust,5,0.546875,0.37569109495451847,4
tnp_minus_same_subset_raw,seediv,eegnet,madry,pgd,subset_n512,25,clean,5,-0.1171875,0.5277053158635272,2
tnp_minus_same_subset_raw,seediv,eegnet,madry,pgd,subset_n512,25,robust,5,0.9375,0.48632420304643487,5
tnp_minus_same_subset_raw,seediv,eegnet,madry,pgd,subset_n512,30,clean,5,-0.1171875,0.5277053158635272,3
tnp_minus_same_subset_raw,seediv,eegnet,madry,pgd,subset_n512,30,robust,5,0.8203125,0.44538102542935076,5
tnp_minus_same_subset_raw,seediv,eegnet,madry,cw,subset_n512,25,clean,5,-0.1171875,0.5277053158635272,2
tnp_minus_same_subset_raw,seediv,eegnet,madry,cw,subset_n512,25,robust,5,1.1328125,1.0092195845909229,5
tnp_minus_same_subset_raw,seediv,eegnet,madry,cw,subset_n512,30,clean,5,-0.1171875,0.5277053158635272,3
tnp_minus_same_subset_raw,seediv,eegnet,madry,cw,subset_n512,30,robust,5,0.3125,0.2962060720332637,4
rpcf_minus_madry,seediv,eegnet,rpcf_at,autoattack,subset_n512,raw,clean,5,2.7734375,1.215025860546546,5
rpcf_minus_madry,seediv,eegnet,rpcf_at,autoattack,subset_n512,raw,robust,5,2.8515625,3.697033987230084,3
rpcf_minus_madry,seediv,eegnet,rpcf_at,autoattack,subset_n512,25,clean,5,3.2421875,1.6317655136097986,5
tnp_minus_same_subset_raw,seediv,eegnet,rpcf_at,autoattack,subset_n512,25,clean,5,0.3515625,0.6388838763201612,3
rpcf_minus_madry,seediv,eegnet,rpcf_at,autoattack,subset_n512,25,robust,5,6.796875,6.43405740777641,4
tnp_minus_same_subset_raw,seediv,eegnet,rpcf_at,autoattack,subset_n512,25,robust,5,8.203125,1.708286687942959,5
rpcf_minus_madry,seediv,eegnet,rpcf_at,autoattack,subset_n512,30,clean,5,3.0859375,1.9056735808828855,5
tnp_minus_same_subset_raw,seediv,eegnet,rpcf_at,autoattack,subset_n512,30,clean,5,0.1953125,1.0334966058846058,2
rpcf_minus_madry,seediv,eegnet,rpcf_at,autoattack,subset_n512,30,robust,5,7.03125,6.449749892952488,4
tnp_minus_same_subset_raw,seediv,eegnet,rpcf_at,autoattack,subset_n512,30,robust,5,7.5,1.3783030284669804,5
rpcf_minus_madry,seediv,eegnet,rpcf_at,fgsm,subset_n512,raw,clean,5,2.7734375,1.215025860546546,5
rpcf_minus_madry,seediv,eegnet,rpcf_at,fgsm,subset_n512,raw,robust,5,2.3046875,3.318588706944471,3
rpcf_minus_madry,seediv,eegnet,rpcf_at,fgsm,subset_n512,25,clean,5,3.2421875,1.6317655136097986,5
tnp_minus_same_subset_raw,seediv,eegnet,rpcf_at,fgsm,subset_n512,25,clean,5,0.3515625,0.6388838763201612,3
rpcf_minus_madry,seediv,eegnet,rpcf_at,fgsm,subset_n512,25,robust,5,4.21875,4.362076335982384,4
tnp_minus_same_subset_raw,seediv,eegnet,rpcf_at,fgsm,subset_n512,25,robust,5,2.6171875,1.118579770568465,5
rpcf_minus_madry,seediv,eegnet,rpcf_at,fgsm,subset_n512,30,clean,5,3.0859375,1.9056735808828855,5
tnp_minus_same_subset_raw,seediv,eegnet,rpcf_at,fgsm,subset_n512,30,clean,5,0.1953125,1.0334966058846058,2
rpcf_minus_madry,seediv,eegnet,rpcf_at,fgsm,subset_n512,30,robust,5,3.5546875,4.2012622208149395,4
tnp_minus_same_subset_raw,seediv,eegnet,rpcf_at,fgsm,subset_n512,30,robust,5,1.796875,1.6305962081829533,5
rpcf_minus_madry,seediv,eegnet,rpcf_at,pgd,subset_n512,raw,clean,5,2.7734375,1.215025860546546,5
rpcf_minus_madry,seediv,eegnet,rpcf_at,pgd,subset_n512,raw,robust,5,2.578125,3.09248218182771,3
rpcf_minus_madry,seediv,eegnet,rpcf_at,pgd,subset_n512,25,clean,5,3.2421875,1.6317655136097986,5
tnp_minus_same_subset_raw,seediv,eegnet,rpcf_at,pgd,subset_n512,25,clean,5,0.3515625,0.6388838763201612,3
rpcf_minus_madry,seediv,eegnet,rpcf_at,pgd,subset_n512,25,robust,5,3.8671875,3.9821723384608965,4
tnp_minus_same_subset_raw,seediv,eegnet,rpcf_at,pgd,subset_n512,25,robust,5,2.2265625,0.8580422904878436,5
rpcf_minus_madry,seediv,eegnet,rpcf_at,pgd,subset_n512,30,clean,5,3.0859375,1.9056735808828855,5
tnp_minus_same_subset_raw,seediv,eegnet,rpcf_at,pgd,subset_n512,30,clean,5,0.1953125,1.0334966058846058,2
rpcf_minus_madry,seediv,eegnet,rpcf_at,pgd,subset_n512,30,robust,5,3.2421875,4.116879880585767,4
tnp_minus_same_subset_raw,seediv,eegnet,rpcf_at,pgd,subset_n512,30,robust,5,1.484375,1.4524212845764224,5
rpcf_minus_madry,seediv,eegnet,rpcf_at,cw,subset_n512,raw,clean,5,2.7734375,1.215025860546546,5
rpcf_minus_madry,seediv,eegnet,rpcf_at,cw,subset_n512,raw,robust,5,-2.421875,2.822248729404444,0
rpcf_minus_madry,seediv,eegnet,rpcf_at,cw,subset_n512,25,clean,5,3.2421875,1.6317655136097986,5
tnp_minus_same_subset_raw,seediv,eegnet,rpcf_at,cw,subset_n512,25,clean,5,0.3515625,0.6388838763201612,3
rpcf_minus_madry,seediv,eegnet,rpcf_at,cw,subset_n512,25,robust,5,-1.0546875,2.2166032748611104,2
tnp_minus_same_subset_raw,seediv,eegnet,rpcf_at,cw,subset_n512,25,robust,5,2.5,0.48632420304643487,5
rpcf_minus_madry,seediv,eegnet,rpcf_at,cw,subset_n512,30,clean,5,3.0859375,1.9056735808828855,5
tnp_minus_same_subset_raw,seediv,eegnet,rpcf_at,cw,subset_n512,30,clean,5,0.1953125,1.0334966058846058,2
rpcf_minus_madry,seediv,eegnet,rpcf_at,cw,subset_n512,30,robust,5,-2.109375,2.6471869743093563,0
tnp_minus_same_subset_raw,seediv,eegnet,rpcf_at,cw,subset_n512,30,robust,5,0.625,0.40027151429529684,5
tnp_minus_same_subset_raw,seediv,deepconvnet,madry,autoattack,subset_n512,25,clean,5,-2.4609375,1.1270732848635554,0
tnp_minus_same_subset_raw,seediv,deepconvnet,madry,autoattack,subset_n512,25,robust,5,9.296875,1.4654946470550054,5
tnp_minus_same_subset_raw,seediv,deepconvnet,madry,autoattack,subset_n512,30,clean,5,-1.953125,1.1799849583588449,0
tnp_minus_same_subset_raw,seediv,deepconvnet,madry,autoattack,subset_n512,30,robust,5,8.75,1.0821793107183648,5
tnp_minus_same_subset_raw,seediv,deepconvnet,madry,fgsm,subset_n512,25,clean,5,-2.4609375,1.1270732848635554,0
tnp_minus_same_subset_raw,seediv,deepconvnet,madry,fgsm,subset_n512,25,robust,5,1.953125,1.9482360686777347,4
tnp_minus_same_subset_raw,seediv,deepconvnet,madry,fgsm,subset_n512,30,clean,5,-1.953125,1.1799849583588449,0
tnp_minus_same_subset_raw,seediv,deepconvnet,madry,fgsm,subset_n512,30,robust,5,2.1875,0.9098292733478216,5
tnp_minus_same_subset_raw,seediv,deepconvnet,madry,pgd,subset_n512,25,clean,5,-2.4609375,1.1270732848635554,0
tnp_minus_same_subset_raw,seediv,deepconvnet,madry,pgd,subset_n512,25,robust,5,2.4609375,1.8611139452455618,4
tnp_minus_same_subset_raw,seediv,deepconvnet,madry,pgd,subset_n512,30,clean,5,-1.953125,1.1799849583588449,0
tnp_minus_same_subset_raw,seediv,deepconvnet,madry,pgd,subset_n512,30,robust,5,2.34375,1.1799849583588449,5
tnp_minus_same_subset_raw,seediv,deepconvnet,madry,cw,subset_n512,25,clean,5,-2.4609375,1.1270732848635554,0
tnp_minus_same_subset_raw,seediv,deepconvnet,madry,cw,subset_n512,25,robust,5,10.234375,3.3191634041012503,5
tnp_minus_same_subset_raw,seediv,deepconvnet,madry,cw,subset_n512,30,clean,5,-1.953125,1.1799849583588449,0
tnp_minus_same_subset_raw,seediv,deepconvnet,madry,cw,subset_n512,30,robust,5,6.9140625,3.2288647582320826,5
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,autoattack,subset_n512,raw,clean,5,1.0546875,1.5291858696143268,3
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,autoattack,subset_n512,raw,robust,5,-3.3203125,1.8059806649323173,0
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,clean,5,1.2890625,1.980279977443215,4
tnp_minus_same_subset_raw,seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,clean,5,-2.2265625,0.7639690318596853,0
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,robust,5,-0.5078125,1.4057073605817643,1
tnp_minus_same_subset_raw,seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,robust,5,12.109375,1.0054326309557617,5
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,clean,5,1.09375,2.046591702723396,3
tnp_minus_same_subset_raw,seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,clean,5,-1.9140625,0.7096055517415996,0
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,robust,5,-1.25,1.4784524115449658,1
tnp_minus_same_subset_raw,seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,robust,5,10.8203125,1.4654946470550054,5
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,fgsm,subset_n512,raw,clean,5,1.0546875,1.5291858696143268,3
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,fgsm,subset_n512,raw,robust,5,-2.6953125,2.054962255869162,0
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,clean,5,1.2890625,1.980279977443215,4
tnp_minus_same_subset_raw,seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,clean,5,-2.2265625,0.7639690318596853,0
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,robust,5,-0.46875,1.3503426576127817,3
tnp_minus_same_subset_raw,seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,robust,5,4.1796875,0.5956230735147229,5
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,clean,5,1.09375,2.046591702723396,3
tnp_minus_same_subset_raw,seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,clean,5,-1.9140625,0.7096055517415996,0
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,robust,5,-1.2890625,0.6709204702077214,0
tnp_minus_same_subset_raw,seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,robust,5,3.59375,0.9427748739177476,5
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,pgd,subset_n512,raw,clean,5,1.0546875,1.5291858696143268,3
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,pgd,subset_n512,raw,robust,5,-2.9296875,1.6970846872053484,0
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,clean,5,1.2890625,1.980279977443215,4
tnp_minus_same_subset_raw,seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,clean,5,-2.2265625,0.7639690318596853,0
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,robust,5,-0.703125,1.2551772666452834,2
tnp_minus_same_subset_raw,seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,robust,5,4.6875,0.9468124721516268,5
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,clean,5,1.09375,2.046591702723396,3
tnp_minus_same_subset_raw,seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,clean,5,-1.9140625,0.7096055517415996,0
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,robust,5,-0.5859375,1.1637085242004868,1
tnp_minus_same_subset_raw,seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,robust,5,4.6875,0.6477782793662891,5
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,cw,subset_n512,raw,clean,5,1.0546875,1.5291858696143268,3
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,cw,subset_n512,raw,robust,5,0.15625,0.16341016143243664,3
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,cw,subset_n512,25,clean,5,1.2890625,1.980279977443215,4
tnp_minus_same_subset_raw,seediv,deepconvnet,rpcf_at,cw,subset_n512,25,clean,5,-2.2265625,0.7639690318596853,0
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,cw,subset_n512,25,robust,5,-1.640625,2.0325641782418273,1
tnp_minus_same_subset_raw,seediv,deepconvnet,rpcf_at,cw,subset_n512,25,robust,5,8.4375,3.2576813522763013,5
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,cw,subset_n512,30,clean,5,1.09375,2.046591702723396,3
tnp_minus_same_subset_raw,seediv,deepconvnet,rpcf_at,cw,subset_n512,30,clean,5,-1.9140625,0.7096055517415996,0
rpcf_minus_madry,seediv,deepconvnet,rpcf_at,cw,subset_n512,30,robust,5,-1.0546875,1.7718622546940197,1
tnp_minus_same_subset_raw,seediv,deepconvnet,rpcf_at,cw,subset_n512,30,robust,5,5.703125,2.690070763547053,5
tnp_minus_same_subset_raw,seediv,tsception,madry,autoattack,subset_n512,25,clean,5,-1.3671875,1.6164985700436376,1
tnp_minus_same_subset_raw,seediv,tsception,madry,autoattack,subset_n512,25,robust,5,10.3125,1.073330598752663,5
tnp_minus_same_subset_raw,seediv,tsception,madry,autoattack,subset_n512,30,clean,5,-0.9765625,1.4680953494504794,1
tnp_minus_same_subset_raw,seediv,tsception,madry,autoattack,subset_n512,30,robust,5,9.921875,1.1338222870078118,5
tnp_minus_same_subset_raw,seediv,tsception,madry,fgsm,subset_n512,25,clean,5,-1.3671875,1.6164985700436376,1
tnp_minus_same_subset_raw,seediv,tsception,madry,fgsm,subset_n512,25,robust,5,1.40625,2.337230515883061,4
tnp_minus_same_subset_raw,seediv,tsception,madry,fgsm,subset_n512,30,clean,5,-0.9765625,1.4680953494504794,1
tnp_minus_same_subset_raw,seediv,tsception,madry,fgsm,subset_n512,30,robust,5,1.328125,1.2228496751951974,4
tnp_minus_same_subset_raw,seediv,tsception,madry,pgd,subset_n512,25,clean,5,-1.3671875,1.6164985700436376,1
tnp_minus_same_subset_raw,seediv,tsception,madry,pgd,subset_n512,25,robust,5,2.265625,2.0089673235349674,5
tnp_minus_same_subset_raw,seediv,tsception,madry,pgd,subset_n512,30,clean,5,-0.9765625,1.4680953494504794,1
tnp_minus_same_subset_raw,seediv,tsception,madry,pgd,subset_n512,30,robust,5,2.3046875,1.3058214570661546,5
tnp_minus_same_subset_raw,seediv,tsception,madry,cw,subset_n512,25,clean,5,-1.3671875,1.6164985700436376,1
tnp_minus_same_subset_raw,seediv,tsception,madry,cw,subset_n512,25,robust,5,3.203125,0.9427748739177476,5
tnp_minus_same_subset_raw,seediv,tsception,madry,cw,subset_n512,30,clean,5,-0.9765625,1.4680953494504794,1
tnp_minus_same_subset_raw,seediv,tsception,madry,cw,subset_n512,30,robust,5,0.8984375,0.42790824805091104,5
rpcf_minus_madry,seediv,tsception,rpcf_at,autoattack,subset_n512,raw,clean,5,0.703125,1.5843202961463474,3
rpcf_minus_madry,seediv,tsception,rpcf_at,autoattack,subset_n512,raw,robust,5,-0.625,0.16341016143243664,0
rpcf_minus_madry,seediv,tsception,rpcf_at,autoattack,subset_n512,25,clean,5,1.09375,2.4378880900984257,3
tnp_minus_same_subset_raw,seediv,tsception,rpcf_at,autoattack,subset_n512,25,clean,5,-0.9765625,2.5390625,2
rpcf_minus_madry,seediv,tsception,rpcf_at,autoattack,subset_n512,25,robust,5,0.5078125,1.8038671701591902,2
tnp_minus_same_subset_raw,seediv,tsception,rpcf_at,autoattack,subset_n512,25,robust,5,11.4453125,2.0972233899290806,5
rpcf_minus_madry,seediv,tsception,rpcf_at,autoattack,subset_n512,30,clean,5,0.9765625,2.523993746742204,2
tnp_minus_same_subset_raw,seediv,tsception,rpcf_at,autoattack,subset_n512,30,clean,5,-0.703125,2.0042146144320783,2
rpcf_minus_madry,seediv,tsception,rpcf_at,autoattack,subset_n512,30,robust,5,-0.390625,1.0697706201272776,2
tnp_minus_same_subset_raw,seediv,tsception,rpcf_at,autoattack,subset_n512,30,robust,5,10.15625,1.2955565587325781,5
rpcf_minus_madry,seediv,tsception,rpcf_at,fgsm,subset_n512,raw,clean,5,0.703125,1.5843202961463474,3
rpcf_minus_madry,seediv,tsception,rpcf_at,fgsm,subset_n512,raw,robust,5,-0.6640625,0.6987712429686843,1
rpcf_minus_madry,seediv,tsception,rpcf_at,fgsm,subset_n512,25,clean,5,1.09375,2.4378880900984257,3
tnp_minus_same_subset_raw,seediv,tsception,rpcf_at,fgsm,subset_n512,25,clean,5,-0.9765625,2.5390625,2
rpcf_minus_madry,seediv,tsception,rpcf_at,fgsm,subset_n512,25,robust,5,0.703125,2.492052798083841,3
tnp_minus_same_subset_raw,seediv,tsception,rpcf_at,fgsm,subset_n512,25,robust,5,2.7734375,1.5216836859986294,5
rpcf_minus_madry,seediv,tsception,rpcf_at,fgsm,subset_n512,30,clean,5,0.9765625,2.523993746742204,2
tnp_minus_same_subset_raw,seediv,tsception,rpcf_at,fgsm,subset_n512,30,clean,5,-0.703125,2.0042146144320783,2
rpcf_minus_madry,seediv,tsception,rpcf_at,fgsm,subset_n512,30,robust,5,0.7421875,1.215025860546546,3
tnp_minus_same_subset_raw,seediv,tsception,rpcf_at,fgsm,subset_n512,30,robust,5,2.734375,1.2881744099875898,5
rpcf_minus_madry,seediv,tsception,rpcf_at,pgd,subset_n512,raw,clean,5,0.703125,1.5843202961463474,3
rpcf_minus_madry,seediv,tsception,rpcf_at,pgd,subset_n512,raw,robust,5,-0.8984375,1.2475562048961963,1
rpcf_minus_madry,seediv,tsception,rpcf_at,pgd,subset_n512,25,clean,5,1.09375,2.4378880900984257,3
tnp_minus_same_subset_raw,seediv,tsception,rpcf_at,pgd,subset_n512,25,clean,5,-0.9765625,2.5390625,2
rpcf_minus_madry,seediv,tsception,rpcf_at,pgd,subset_n512,25,robust,5,0.5078125,1.951170897459715,3
tnp_minus_same_subset_raw,seediv,tsception,rpcf_at,pgd,subset_n512,25,robust,5,3.671875,1.0463355653108495,5
rpcf_minus_madry,seediv,tsception,rpcf_at,pgd,subset_n512,30,clean,5,0.9765625,2.523993746742204,2
tnp_minus_same_subset_raw,seediv,tsception,rpcf_at,pgd,subset_n512,30,clean,5,-0.703125,2.0042146144320783,2
rpcf_minus_madry,seediv,tsception,rpcf_at,pgd,subset_n512,30,robust,5,0.3125,0.9824044015593196,2
tnp_minus_same_subset_raw,seediv,tsception,rpcf_at,pgd,subset_n512,30,robust,5,3.515625,1.3460985109463106,5
rpcf_minus_madry,seediv,tsception,rpcf_at,cw,subset_n512,raw,clean,5,0.703125,1.5843202961463474,3
rpcf_minus_madry,seediv,tsception,rpcf_at,cw,subset_n512,raw,robust,5,-0.15625,0.37569109495451847,1
rpcf_minus_madry,seediv,tsception,rpcf_at,cw,subset_n512,25,clean,5,1.09375,2.4378880900984257,3
tnp_minus_same_subset_raw,seediv,tsception,rpcf_at,cw,subset_n512,25,clean,5,-0.9765625,2.5390625,2
rpcf_minus_madry,seediv,tsception,rpcf_at,cw,subset_n512,25,robust,5,0.6640625,1.4524212845764224,3
